PANEL;PANEL TG2 N1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Element ID;modbus:1_mb_WHr_I;zigbee:1_zd_WHr_I;zigbee:3_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:6_zd_WHr_I;zigbee:9_zd_WHr_I;zigbee:10_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:13_zd_WHr_I;zigbee:14_zd_WHr_I;zigbee:15_zd_WHr_I;zigbee:17_zd_WHr_I;zigbee:18_zd_WHr_I;zigbee:19_zd_WHr_I;zigbee:20_zd_WHr_I;zigbee:22_zd_WHr_I;zigbee:23_zd_WHr_I;zigbee:24_zd_WHr_I;zigbee:25_zd_WHr_I;zigbee:26_zd_WHr_I;zigbee:27_zd_WHr_I;zigbee:28_zd_WHr_I;zigbee:29_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:32_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:63_zd_WHr_I;zigbee:65_zd_WHr_I;zigbee:67_zd_WHr_I;zigbee:68_zd_WHr_I;zigbee:69_zd_WHr_I;zigbee:71_zd_WHr_I;zigbee:73_zd_WHr_I;zigbee:66_zd_WHr_I;zigbee:21_zd_WHr_I;modbus:1_mb_VARHr_I;modbus:1_mb_VARHr_O;zigbee:73_zd_VARHr_I;zigbee:73_zd_VARHr_O;zigbee:71_zd_VARHr_I;zigbee:71_zd_VARHr_O;zigbee:10_zd_VARHr_I;zigbee:10_zd_VARHr_O;zigbee:34_zd_VARHr_I;zigbee:34_zd_VARHr_O
2025/09/29 14:10:00;;3066456;445602;1777257;0;330932;3315571;294736;2290248;241588;0;36446;114004;54521;12406;0;0;35192;73967;982555;0;0;0;0;14793;0;136635;1283007;833746;260941;434401;0;420813;8336480;3721;;;6112.29999999992;33328;0;0;1;796883;0;0
2025/09/29 14:20:00;;3067249;445602;1777751;0;331012;3316625;294854;2290916;241715;0;36500;114062;54591;12413;0;0;35202;73967;983002;0;0;0;0;14793;0;136809;1283395;834248;261194;434674;0;421198;8338480;3724;;;6117.99999999992;33353;0;0;1;797166;0;0
2025/09/29 14:30:00;;3068042;445602;1778245;0;331092;3317679;294972;2291584;241842;0;36554;114120;54661;12420;0;0;35212;73967;983449;0;0;0;0;14793;0;136983;1283783;834750;261447;434947;0;421583;8340480;3727;;;6123.69999999992;33378;0;0;1;797449;0;0
2025/09/29 14:40:00;;3068835;445602;1778739;0;331172;3318733;295090;2292252;241969;0;36608;114178;54731;12427;0;0;35222;73967;983896;0;0;0;0;14793;0;137157;1284171;835252;261700;435220;0;421968;8342480;3730;;;6129.39999999992;33403;0;0;1;797732;0;0
2025/09/29 14:50:00;;3069628;445602;1779233;0;331252;3319787;295208;2292920;242096;0;36662;114236;54801;12434;0;0;35232;73967;984343;0;0;0;0;14793;0;137331;1284559;835754;261953;435493;0;422353;8344480;3733;;;6135.09999999992;33428;0;0;1;798015;0;0
2025/09/29 15:00:00;;3070421;445602;1779727;0;331332;3320841;295326;2293588;242223;0;36716;114294;54871;12441;0;0;35242;73967;984790;0;0;0;0;14793;0;137505;1284947;836256;262206;435766;0;422738;8346480;3736;;;6140.79999999992;33453;0;0;1;798298;0;0
2025/09/29 15:10:00;;3071214;445602;1780221;0;331412;3321895;295444;2294256;242350;0;36770;114352;54941;12448;0;0;35252;73967;985237;0;0;0;0;14793;0;137679;1285335;836758;262459;436039;0;423123;8348480;3739;;;6146.49999999992;33478;0;0;1;798581;0;0
2025/09/29 15:20:00;;3072007;445602;1780715;0;331492;3322949;295562;2294924;242477;0;36824;114410;55011;12455;0;0;35262;73967;985684;0;0;0;0;14793;0;137853;1285723;837260;262712;436312;0;423508;8350480;3742;;;6152.19999999992;33503;0;0;1;798864;0;0
2025/09/29 15:30:00;;3072800;445602;1781209;0;331572;3324003;295680;2295592;242604;0;36878;114468;55081;12462;0;0;35272;73967;986131;0;0;0;0;14793;0;138027;1286111;837762;262965;436585;0;423893;8352480;3745;;;6157.89999999992;33528;0;0;1;799147;0;0
2025/09/29 15:40:00;;3073593;445602;1781703;0;331652;3325057;295798;2296260;242731;0;36932;114526;55151;12469;0;0;35282;73967;986578;0;0;0;0;14793;0;138201;1286499;838264;263218;436858;0;424278;8354480;3748;;;6163.59999999992;33553;0;0;1;799430;0;0
2025/09/29 15:50:00;;3074386;445602;1782197;0;331732;3326111;295916;2296928;242858;0;36986;114584;55221;12476;0;0;35292;73967;987025;0;0;0;0;14793;0;138375;1286887;838766;263471;437131;0;424663;8356480;3751;;;6169.29999999992;33578;0;0;1;799713;0;0
2025/09/29 16:00:00;;3075179;445602;1782691;0;331812;3327165;296034;2297596;242985;0;37040;114642;55291;12483;0;0;35302;73967;987472;0;0;0;0;14793;0;138549;1287275;839268;263724;437404;0;425048;8358480;3754;;;6174.99999999992;33603;0;0;1;799996;0;0
2025/09/29 16:10:00;;3075972;445602;1783185;0;331892;3328219;296152;2298264;243112;0;37094;114700;55361;12490;0;0;35312;73967;987919;0;0;0;0;14793;0;138723;1287663;839770;263977;437677;0;425433;8360480;3757;;;6180.69999999992;33628;0;0;1;800279;0;0
2025/09/29 16:20:00;;3076765;445602;1783679;0;331972;3329273;296270;2298932;243239;0;37148;114758;55431;12497;0;0;35322;73967;988366;0;0;0;0;14793;0;138897;1288051;840272;264230;437950;0;425818;8362480;3760;;;6186.39999999992;33653;0;0;1;800562;0;0
2025/09/29 16:30:00;;3077558;445602;1784173;0;332052;3330327;296388;2299600;243366;0;37202;114816;55501;12504;0;0;35332;73967;988813;0;0;0;0;14793;0;139071;1288439;840774;264483;438223;0;426203;8364480;3763;;;6192.09999999992;33678;0;0;1;800845;0;0
2025/09/29 16:40:00;;3078351;445602;1784667;0;332132;3331381;296506;2300268;243493;0;37256;114874;55571;12511;0;0;35342;73967;989260;0;0;0;0;14793;0;139245;1288827;841276;264736;438496;0;426588;8366480;3766;;;6197.79999999992;33703;0;0;1;801128;0;0
2025/09/29 16:50:00;;3079144;445602;1785161;0;332212;3332435;296624;2300936;243620;0;37310;114932;55641;12518;0;0;35352;73967;989707;0;0;0;0;14793;0;139419;1289215;841778;264989;438769;0;426973;8368480;3769;;;6203.49999999992;33728;0;0;1;801411;0;0
2025/09/29 17:00:00;;3079937;445602;1785655;0;332292;3333489;296742;2301604;243747;0;37364;114990;55711;12525;0;0;35362;73967;990154;0;0;0;0;14793;0;139593;1289603;842280;265242;439042;0;427358;8370480;3772;;;6209.19999999992;33753;0;0;1;801694;0;0
2025/09/29 17:10:00;;3080730;445602;1786149;0;332372;3334543;296860;2302272;243874;0;37418;115048;55781;12532;0;0;35372;73967;990601;0;0;0;0;14793;0;139767;1289991;842782;265495;439315;0;427743;8372480;3775;;;6214.89999999992;33778;0;0;1;801977;0;0
2025/09/29 17:20:00;;3081523;445602;1786643;0;332452;3335597;296978;2302940;244001;0;37472;115106;55851;12539;0;0;35382;73967;991048;0;0;0;0;14793;0;139941;1290379;843284;265748;439588;0;428128;8374480;3778;;;6220.59999999992;33803;0;0;1;802260;0;0
2025/09/29 17:30:00;;3082316;445602;1787137;0;332532;3336651;297096;2303608;244128;0;37526;115164;55921;12546;0;0;35392;73967;991495;0;0;0;0;14793;0;140115;1290767;843786;266001;439861;0;428513;8376480;3781;;;6226.29999999992;33828;0;0;1;802543;0;0
2025/09/29 17:40:00;;3083109;445602;1787631;0;332612;3337705;297214;2304276;244255;0;37580;115222;55991;12553;0;0;35402;73967;991942;0;0;0;0;14793;0;140289;1291155;844288;266254;440134;0;428898;8378480;3784;;;6231.99999999992;33853;0;0;1;802826;0;0
2025/09/29 17:50:00;;3083902;445602;1788125;0;332692;3338759;297332;2304944;244382;0;37634;115280;56061;12560;0;0;35412;73967;992389;0;0;0;0;14793;0;140463;1291543;844790;266507;440407;0;429283;8380480;3787;;;6237.69999999992;33878;0;0;1;803109;0;0
2025/09/29 18:00:00;;3084695;445602;1788619;0;332772;3339813;297450;2305612;244509;0;37688;115338;56131;12567;0;0;35422;73967;992836;0;0;0;0;14793;0;140637;1291931;845292;266760;440680;0;429668;8382480;3790;;;6243.39999999992;33903;0;0;1;803392;0;0
2025/09/29 18:10:00;;3085488;445602;1789113;0;332852;3340867;297568;2306280;244636;0;37742;115396;56201;12574;0;0;35432;73967;993283;0;0;0;0;14793;0;140811;1292319;845794;267013;440953;0;430053;8384480;3793;;;6249.09999999992;33928;0;0;1;803675;0;0
2025/09/29 18:20:00;;3086281;445602;1789607;0;332932;3341921;297686;2306948;244763;0;37796;115454;56271;12581;0;0;35442;73967;993730;0;0;0;0;14793;0;140985;1292707;846296;267266;441226;0;430438;8386480;3796;;;6254.79999999992;33953;0;0;1;803958;0;0
2025/09/29 18:30:00;;3087074;445602;1790101;0;333012;3342975;297804;2307616;244890;0;37850;115512;56341;12588;0;0;35452;73967;994177;0;0;0;0;14793;0;141159;1293095;846798;267519;441499;0;430823;8388480;3799;;;6260.49999999992;33978;0;0;1;804241;0;0
2025/09/29 18:40:00;;3087867;445602;1790595;0;333092;3344029;297922;2308284;245017;0;37904;115570;56411;12595;0;0;35462;73967;994624;0;0;0;0;14793;0;141333;1293483;847300;267772;441772;0;431208;8390480;3802;;;6266.19999999992;34003;0;0;1;804524;0;0
2025/09/29 18:50:00;;3088660;445602;1791089;0;333172;3345083;298040;2308952;245144;0;37958;115628;56481;12602;0;0;35472;73967;995071;0;0;0;0;14793;0;141507;1293871;847802;268025;442045;0;431593;8392480;3805;;;6271.89999999992;34028;0;0;1;804807;0;0
2025/09/29 19:00:00;;3089453;445602;1791583;0;333252;3346137;298158;2309620;245271;0;38012;115686;56551;12609;0;0;35482;73967;995518;0;0;0;0;14793;0;141681;1294259;848304;268278;442318;0;431978;8394480;3808;;;6277.59999999992;34053;0;0;1;805090;0;0
2025/09/29 19:10:00;;3090246;445602;1792077;0;333332;3347191;298276;2310288;245398;0;38066;115744;56621;12616;0;0;35492;73967;995965;0;0;0;0;14793;0;141855;1294647;848806;268531;442591;0;432363;8396480;3811;;;6283.29999999992;34078;0;0;1;805373;0;0
2025/09/29 19:20:00;;3091039;445602;1792571;0;333412;3348245;298394;2310956;245525;0;38120;115802;56691;12623;0;0;35502;73967;996412;0;0;0;0;14793;0;142029;1295035;849308;268784;442864;0;432748;8398480;3814;;;6288.99999999991;34103;0;0;1;805656;0;0
2025/09/29 19:30:00;;3091832;445602;1793065;0;333492;3349299;298512;2311624;245652;0;38174;115860;56761;12630;0;0;35512;73967;996859;0;0;0;0;14793;0;142203;1295423;849810;269037;443137;0;433133;8400480;3817;;;6294.69999999991;34128;0;0;1;805939;0;0
2025/09/29 19:40:00;;3092625;445602;1793559;0;333572;3350353;298630;2312292;245779;0;38228;115918;56831;12637;0;0;35522;73967;997306;0;0;0;0;14793;0;142377;1295811;850312;269290;443410;0;433518;8402480;3820;;;6300.39999999991;34153;0;0;1;806222;0;0
2025/09/29 19:50:00;;3093418;445602;1794053;0;333652;3351407;298748;2312960;245906;0;38282;115976;56901;12644;0;0;35532;73967;997753;0;0;0;0;14793;0;142551;1296199;850814;269543;443683;0;433903;8404480;3823;;;6306.09999999991;34178;0;0;1;806505;0;0
2025/09/29 20:00:00;;3094211;445602;1794547;0;333732;3352461;298866;2313628;246033;0;38336;116034;56971;12651;0;0;35542;73967;998200;0;0;0;0;14793;0;142725;1296587;851316;269796;443956;0;434288;8406480;3826;;;6311.79999999991;34203;0;0;1;806788;0;0
2025/09/29 20:10:00;;3095004;445602;1795041;0;333812;3353515;298984;2314296;246160;0;38390;116092;57041;12658;0;0;35552;73967;998647;0;0;0;0;14793;0;142899;1296975;851818;270049;444229;0;434673;8408480;3829;;;6317.49999999991;34228;0;0;1;807071;0;0
2025/09/29 20:20:00;;3095797;445602;1795535;0;333892;3354569;299102;2314964;246287;0;38444;116150;57111;12665;0;0;35562;73967;999094;0;0;0;0;14793;0;143073;1297363;852320;270302;444502;0;435058;8410480;3832;;;6323.19999999991;34253;0;0;1;807354;0;0
2025/09/29 20:30:00;;3096590;445602;1796029;0;333972;3355623;299220;2315632;246414;0;38498;116208;57181;12672;0;0;35572;73967;999541;0;0;0;0;14793;0;143247;1297751;852822;270555;444775;0;435443;8412480;3835;;;6328.89999999991;34278;0;0;1;807637;0;0
2025/09/29 20:40:00;;3097383;445602;1796523;0;334052;3356677;299338;2316300;246541;0;38552;116266;57251;12679;0;0;35582;73967;999988;0;0;0;0;14793;0;143421;1298139;853324;270808;445048;0;435828;8414480;3838;;;6334.59999999991;34303;0;0;1;807920;0;0
2025/09/29 20:50:00;;3098176;445602;1797017;0;334132;3357731;299456;2316968;246668;0;38606;116324;57321;12686;0;0;35592;73967;1000435;0;0;0;0;14793;0;143595;1298527;853826;271061;445321;0;436213;8416480;3841;;;6340.29999999991;34328;0;0;1;808203;0;0
2025/09/29 21:00:00;;3098969;445602;1797511;0;334212;3358785;299574;2317636;246795;0;38660;116382;57391;12693;0;0;35602;73967;1000882;0;0;0;0;14793;0;143769;1298915;854328;271314;445594;0;436598;8418480;3844;;;6345.99999999991;34353;0;0;1;808486;0;0
2025/09/29 21:10:00;;3099762;445602;1798005;0;334292;3359839;299692;2318304;246922;0;38714;116440;57461;12700;0;0;35612;73967;1001329;0;0;0;0;14793;0;143943;1299303;854830;271567;445867;0;436983;8420480;3847;;;6351.69999999991;34378;0;0;1;808769;0;0
2025/09/29 21:20:00;;3100555;445602;1798499;0;334372;3360893;299810;2318972;247049;0;38768;116498;57531;12707;0;0;35622;73967;1001776;0;0;0;0;14793;0;144117;1299691;855332;271820;446140;0;437368;8422480;3850;;;6357.39999999991;34403;0;0;1;809052;0;0
2025/09/29 21:30:00;;3101348;445602;1798993;0;334452;3361947;299928;2319640;247176;0;38822;116556;57601;12714;0;0;35632;73967;1002223;0;0;0;0;14793;0;144291;1300079;855834;272073;446413;0;437753;8424480;3853;;;6363.09999999991;34428;0;0;1;809335;0;0
2025/09/29 21:40:00;;3102141;445602;1799487;0;334532;3363001;300046;2320308;247303;0;38876;116614;57671;12721;0;0;35642;73967;1002670;0;0;0;0;14793;0;144465;1300467;856336;272326;446686;0;438138;8426480;3856;;;6368.79999999991;34453;0;0;1;809618;0;0
2025/09/29 21:50:00;;3102934;445602;1799981;0;334612;3364055;300164;2320976;247430;0;38930;116672;57741;12728;0;0;35652;73967;1003117;0;0;0;0;14793;0;144639;1300855;856838;272579;446959;0;438523;8428480;3859;;;6374.49999999991;34478;0;0;1;809901;0;0
2025/09/29 22:00:00;;3103727;445602;1800475;0;334692;3365109;300282;2321644;247557;0;38984;116730;57811;12735;0;0;35662;73967;1003564;0;0;0;0;14793;0;144813;1301243;857340;272832;447232;0;438908;8430480;3862;;;6380.19999999991;34503;0;0;1;810184;0;0
2025/09/29 22:10:00;;3104520;445602;1800969;0;334772;3366163;300400;2322312;247684;0;39038;116788;57881;12742;0;0;35672;73967;1004011;0;0;0;0;14793;0;144987;1301631;857842;273085;447505;0;439293;8432480;3865;;;6385.89999999991;34528;0;0;1;810467;0;0
2025/09/29 22:20:00;;3105313;445602;1801463;0;334852;3367217;300518;2322980;247811;0;39092;116846;57951;12749;0;0;35682;73967;1004458;0;0;0;0;14793;0;145161;1302019;858344;273338;447778;0;439678;8434480;3868;;;6391.59999999991;34553;0;0;1;810750;0;0
2025/09/29 22:30:00;;3106106;445602;1801957;0;334932;3368271;300636;2323648;247938;0;39146;116904;58021;12756;0;0;35692;73967;1004905;0;0;0;0;14793;0;145335;1302407;858846;273591;448051;0;440063;8436480;3871;;;6397.29999999991;34578;0;0;1;811033;0;0
2025/09/29 22:40:00;;3106899;445602;1802451;0;335012;3369325;300754;2324316;248065;0;39200;116962;58091;12763;0;0;35702;73967;1005352;0;0;0;0;14793;0;145509;1302795;859348;273844;448324;0;440448;8438480;3874;;;6402.99999999991;34603;0;0;1;811316;0;0
2025/09/29 22:50:00;;3107692;445602;1802945;0;335092;3370379;300872;2324984;248192;0;39254;117020;58161;12770;0;0;35712;73967;1005799;0;0;0;0;14793;0;145683;1303183;859850;274097;448597;0;440833;8440480;3877;;;6408.69999999991;34628;0;0;1;811599;0;0
2025/09/29 23:00:00;;3108485;445602;1803439;0;335172;3371433;300990;2325652;248319;0;39308;117078;58231;12777;0;0;35722;73967;1006246;0;0;0;0;14793;0;145857;1303571;860352;274350;448870;0;441218;8442480;3880;;;6414.39999999991;34653;0;0;1;811882;0;0
2025/09/29 23:10:00;;3109278;445602;1803933;0;335252;3372487;301108;2326320;248446;0;39362;117136;58301;12784;0;0;35732;73967;1006693;0;0;0;0;14793;0;146031;1303959;860854;274603;449143;0;441603;8444480;3883;;;6420.09999999991;34678;0;0;1;812165;0;0
2025/09/29 23:20:00;;3110071;445602;1804427;0;335332;3373541;301226;2326988;248573;0;39416;117194;58371;12791;0;0;35742;73967;1007140;0;0;0;0;14793;0;146205;1304347;861356;274856;449416;0;441988;8446480;3886;;;6425.79999999991;34703;0;0;1;812448;0;0
2025/09/29 23:30:00;;3110864;445602;1804921;0;335412;3374595;301344;2327656;248700;0;39470;117252;58441;12798;0;0;35752;73967;1007587;0;0;0;0;14793;0;146379;1304735;861858;275109;449689;0;442373;8448480;3889;;;6431.49999999991;34728;0;0;1;812731;0;0
2025/09/29 23:40:00;;3111657;445602;1805415;0;335492;3375649;301462;2328324;248827;0;39524;117310;58511;12805;0;0;35762;73967;1008034;0;0;0;0;14793;0;146553;1305123;862360;275362;449962;0;442758;8450480;3892;;;6437.19999999991;34753;0;0;1;813014;0;0
2025/09/29 23:50:00;;3112450;445602;1805909;0;335572;3376703;301580;2328992;248954;0;39578;117368;58581;12812;0;0;35772;73967;1008481;0;0;0;0;14793;0;146727;1305511;862862;275615;450235;0;443143;8452480;3895;;;6442.89999999991;34778;0;0;1;813297;0;0
2025/09/30 00:00:00;;3113243;445602;1806403;0;335652;3377757;301698;2329660;249081;0;39632;117426;58651;12819;0;0;35782;73967;1008928;0;0;0;0;14793;0;146901;1305899;863364;275868;450508;0;443528;8454480;3898;;;6448.59999999991;34803;0;0;1;813580;0;0
2025/09/30 00:10:00;;3114036;445602;1806897;0;335732;3378811;301816;2330328;249208;0;39686;117484;58721;12826;0;0;35792;73967;1009375;0;0;0;0;14793;0;147075;1306287;863866;276121;450781;0;443913;8456480;3901;;;6454.29999999991;34828;0;0;1;813863;0;0
2025/09/30 00:20:00;;3114829;445602;1807391;0;335812;3379865;301934;2330996;249335;0;39740;117542;58791;12833;0;0;35802;73967;1009822;0;0;0;0;14793;0;147249;1306675;864368;276374;451054;0;444298;8458480;3904;;;6459.99999999991;34853;0;0;1;814146;0;0
2025/09/30 00:30:00;;3115622;445602;1807885;0;335892;3380919;302052;2331664;249462;0;39794;117600;58861;12840;0;0;35812;73967;1010269;0;0;0;0;14793;0;147423;1307063;864870;276627;451327;0;444683;8460480;3907;;;6465.69999999991;34878;0;0;1;814429;0;0
2025/09/30 00:40:00;;3116415;445602;1808379;0;335972;3381973;302170;2332332;249589;0;39848;117658;58931;12847;0;0;35822;73967;1010716;0;0;0;0;14793;0;147597;1307451;865372;276880;451600;0;445068;8462480;3910;;;6471.39999999991;34903;0;0;1;814712;0;0
2025/09/30 00:50:00;;3117208;445602;1808873;0;336052;3383027;302288;2333000;249716;0;39902;117716;59001;12854;0;0;35832;73967;1011163;0;0;0;0;14793;0;147771;1307839;865874;277133;451873;0;445453;8464480;3913;;;6477.09999999991;34928;0;0;1;814995;0;0
2025/09/30 01:00:00;;3118001;445602;1809367;0;336132;3384081;302406;2333668;249843;0;39956;117774;59071;12861;0;0;35842;73967;1011610;0;0;0;0;14793;0;147945;1308227;866376;277386;452146;0;445838;8466480;3916;;;6482.79999999991;34953;0;0;1;815278;0;0
2025/09/30 01:10:00;;3118794;445602;1809861;0;336212;3385135;302524;2334336;249970;0;40010;117832;59141;12868;0;0;35852;73967;1012057;0;0;0;0;14793;0;148119;1308615;866878;277639;452419;0;446223;8468480;3919;;;6488.49999999991;34978;0;0;1;815561;0;0
2025/09/30 01:20:00;;3119587;445602;1810355;0;336292;3386189;302642;2335004;250097;0;40064;117890;59211;12875;0;0;35862;73967;1012504;0;0;0;0;14793;0;148293;1309003;867380;277892;452692;0;446608;8470480;3922;;;6494.19999999991;35003;0;0;1;815844;0;0
2025/09/30 01:30:00;;3120380;445602;1810849;0;336372;3387243;302760;2335672;250224;0;40118;117948;59281;12882;0;0;35872;73967;1012951;0;0;0;0;14793;0;148467;1309391;867882;278145;452965;0;446993;8472480;3925;;;6499.89999999991;35028;0;0;1;816127;0;0
2025/09/30 01:40:00;;3121173;445602;1811343;0;336452;3388297;302878;2336340;250351;0;40172;118006;59351;12889;0;0;35882;73967;1013398;0;0;0;0;14793;0;148641;1309779;868384;278398;453238;0;447378;8474480;3928;;;6505.59999999991;35053;0;0;1;816410;0;0
2025/09/30 01:50:00;;3121966;445602;1811837;0;336532;3389351;302996;2337008;250478;0;40226;118064;59421;12896;0;0;35892;73967;1013845;0;0;0;0;14793;0;148815;1310167;868886;278651;453511;0;447763;8476480;3931;;;6511.29999999991;35078;0;0;1;816693;0;0
2025/09/30 02:00:00;;3122759;445602;1812331;0;336612;3390405;303114;2337676;250605;0;40280;118122;59491;12903;0;0;35902;73967;1014292;0;0;0;0;14793;0;148989;1310555;869388;278904;453784;0;448148;8478480;3934;;;6516.99999999991;35103;0;0;1;816976;0;0
2025/09/30 02:10:00;;3123552;445602;1812825;0;336692;3391459;303232;2338344;250732;0;40334;118180;59561;12910;0;0;35912;73967;1014739;0;0;0;0;14793;0;149163;1310943;869890;279157;454057;0;448533;8480480;3937;;;6522.69999999991;35128;0;0;1;817259;0;0
2025/09/30 02:20:00;;3124345;445602;1813319;0;336772;3392513;303350;2339012;250859;0;40388;118238;59631;12917;0;0;35922;73967;1015186;0;0;0;0;14793;0;149337;1311331;870392;279410;454330;0;448918;8482480;3940;;;6528.39999999991;35153;0;0;1;817542;0;0
2025/09/30 02:30:00;;3125138;445602;1813813;0;336852;3393567;303468;2339680;250986;0;40442;118296;59701;12924;0;0;35932;73967;1015633;0;0;0;0;14793;0;149511;1311719;870894;279663;454603;0;449303;8484480;3943;;;6534.09999999991;35178;0;0;1;817825;0;0
2025/09/30 02:40:00;;3125931;445602;1814307;0;336932;3394621;303586;2340348;251113;0;40496;118354;59771;12931;0;0;35942;73967;1016080;0;0;0;0;14793;0;149685;1312107;871396;279916;454876;0;449688;8486480;3946;;;6539.79999999991;35203;0;0;1;818108;0;0
2025/09/30 02:50:00;;3126724;445602;1814801;0;337012;3395675;303704;2341016;251240;0;40550;118412;59841;12938;0;0;35952;73967;1016527;0;0;0;0;14793;0;149859;1312495;871898;280169;455149;0;450073;8488480;3949;;;6545.49999999991;35228;0;0;1;818391;0;0
2025/09/30 03:00:00;;3127517;445602;1815295;0;337092;3396729;303822;2341684;251367;0;40604;118470;59911;12945;0;0;35962;73967;1016974;0;0;0;0;14793;0;150033;1312883;872400;280422;455422;0;450458;8490480;3952;;;6551.19999999991;35253;0;0;1;818674;0;0
2025/09/30 03:10:00;;3128310;445602;1815789;0;337172;3397783;303940;2342352;251494;0;40658;118528;59981;12952;0;0;35972;73967;1017421;0;0;0;0;14793;0;150207;1313271;872902;280675;455695;0;450843;8492480;3955;;;6556.89999999991;35278;0;0;1;818957;0;0
2025/09/30 03:20:00;;3129103;445602;1816283;0;337252;3398837;304058;2343020;251621;0;40712;118586;60051;12959;0;0;35982;73967;1017868;0;0;0;0;14793;0;150381;1313659;873404;280928;455968;0;451228;8494480;3958;;;6562.59999999991;35303;0;0;1;819240;0;0
2025/09/30 03:30:00;;3129896;445602;1816777;0;337332;3399891;304176;2343688;251748;0;40766;118644;60121;12966;0;0;35992;73967;1018315;0;0;0;0;14793;0;150555;1314047;873906;281181;456241;0;451613;8496480;3961;;;6568.29999999991;35328;0;0;1;819523;0;0
2025/09/30 03:40:00;;3130689;445602;1817271;0;337412;3400945;304294;2344356;251875;0;40820;118702;60191;12973;0;0;36002;73967;1018762;0;0;0;0;14793;0;150729;1314435;874408;281434;456514;0;451998;8498480;3964;;;6573.99999999991;35353;0;0;1;819806;0;0
2025/09/30 03:50:00;;3131482;445602;1817765;0;337492;3401999;304412;2345024;252002;0;40874;118760;60261;12980;0;0;36012;73967;1019209;0;0;0;0;14793;0;150903;1314823;874910;281687;456787;0;452383;8500480;3967;;;6579.69999999991;35378;0;0;1;820089;0;0
2025/09/30 04:00:00;;3132275;445602;1818259;0;337572;3403053;304530;2345692;252129;0;40928;118818;60331;12987;0;0;36022;73967;1019656;0;0;0;0;14793;0;151077;1315211;875412;281940;457060;0;452768;8502480;3970;;;6585.39999999991;35403;0;0;1;820372;0;0
2025/09/30 04:10:00;;3133068;445602;1818753;0;337652;3404107;304648;2346360;252256;0;40982;118876;60401;12994;0;0;36032;73967;1020103;0;0;0;0;14793;0;151251;1315599;875914;282193;457333;0;453153;8504480;3973;;;6591.09999999991;35428;0;0;1;820655;0;0
2025/09/30 04:20:00;;3133861;445602;1819247;0;337732;3405161;304766;2347028;252383;0;41036;118934;60471;13001;0;0;36042;73967;1020550;0;0;0;0;14793;0;151425;1315987;876416;282446;457606;0;453538;8506480;3976;;;6596.79999999991;35453;0;0;1;820938;0;0
