PANEL;PANEL TG2 N2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Element ID;zigbee:1_zd_WHr_I;zigbee:2_zd_WHr_I;zigbee:3_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:5_zd_WHr_I;zigbee:6_zd_WHr_I;zigbee:7_zd_WHr_I;zigbee:8_zd_WHr_I;zigbee:9_zd_WHr_I;zigbee:10_zd_WHr_I;zigbee:11_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:13_zd_WHr_I;zigbee:14_zd_WHr_I;zigbee:15_zd_WHr_I;zigbee:16_zd_WHr_I;zigbee:17_zd_WHr_I;zigbee:18_zd_WHr_I;zigbee:19_zd_WHr_I;zigbee:20_zd_WHr_I;zigbee:21_zd_WHr_I;zigbee:22_zd_WHr_I;zigbee:23_zd_WHr_I;zigbee:24_zd_WHr_I;zigbee:25_zd_WHr_I;zigbee:26_zd_WHr_I;zigbee:27_zd_WHr_I;zigbee:28_zd_WHr_I;zigbee:29_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:31_zd_WHr_I;zigbee:32_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:34_zd_WHr_I;modbus:1_mb_WHr_I;zigbee:32_zd_VARHr_I;zigbee:32_zd_VARHr_O;modbus:1_mb_VARHr_I;modbus:1_mb_VARHr_O;zigbee:11_zd_VARHr_I;zigbee:11_zd_VARHr_O;zigbee:12_zd_VARHr_I;zigbee:12_zd_VARHr_O;zigbee:30_zd_VARHr_I;zigbee:30_zd_VARHr_O;zigbee:33_zd_VARHr_I;zigbee:33_zd_VARHr_O;zigbee:4_zd_VARHr_I;zigbee:4_zd_VARHr_O;zigbee:31_zd_VARHr_I;zigbee:31_zd_VARHr_O
2025/10/20 02:40:00;0;0;12936;0;28147;13402;0;0;0;0;578203;0;0;0;0;0;0;0;0;0;0;162421;5232;0;0;0;0;0;0;0;0;1432646;1046305;0;4849311;300089;366803;89407;3874770;341115;404811;0;0;0;0;9912;94801;0;0;0;0
2025/10/20 02:50:00;0;0;12937;0;28147;13402;0;0;0;0;578490;0;0;0;0;0;0;0;0;0;0;162421;5232;0;0;0;0;0;0;0;0;1433027;1046333;0;4849549;300281;366895;89407;3875074;341148;404813;0;0;0;0;9913;94802;0;0;0;0
2025/10/20 03:00:00;0;0;12939;0;28147;13402;0;0;0;0;578816;0;0;0;0;0;0;0;0;0;0;162421;5232;0;0;0;0;0;0;0;0;1433350;1046342;0;4849766;300382;366964;89407;3875378;341278;404813;0;0;0;0;9913;94804;0;0;0;0
2025/10/20 03:10:00;0;0;12940;0;28147;13402;0;0;0;0;579067;0;0;0;0;0;0;0;0;0;0;162421;5232;0;0;0;0;0;0;0;0;1433842;1046362;0;4849999;300463;367038;89407;3875678;341353;404813;0;0;0;0;9914;94805;0;0;0;0
2025/10/20 03:20:00;0;0;12942;0;28147;13402;0;0;0;0;579303;0;0;0;0;0;0;0;0;0;0;162421;5232;0;0;0;0;0;0;0;0;1434153;1046390;0;4850218;300671;367120;89407;3875978;341427;404813;0;0;0;0;9914;94807;0;0;0;0
2025/10/20 03:30:00;0;0;12944;0;28147;13402;0;0;0;0;579657;0;0;0;0;0;0;0;0;0;0;162421;5232;0;0;0;0;0;0;0;0;1434454;1046403;0;4850445;300754;367193;89407;3876277;341515;404818;0;0;0;0;9914;94808;0;0;0;0
2025/10/20 03:40:00;0;0;12945;0;28147;13402;0;0;0;0;579939;0;0;0;0;0;0;0;0;0;0;162421;5232;0;0;0;0;0;0;0;0;1434911;1046411;0;4850667;300900;367241;89407;3876574;341607;404818;0;0;0;0;9914;94810;0;0;0;0
2025/10/20 03:50:00;0;0;12947;0;28147;13402;0;0;0;0;580110;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1435215;1046438;0;4850891;301003;367341;89407;3876872;341677;404818;0;0;0;0;9915;94812;0;0;0;0
2025/10/20 04:00:00;0;0;12948;0;28147;13402;0;0;0;0;580353;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1435599;1046463;0;4851114;301145;367398;89407;3877173;341831;404818;0;0;0;0;9915;94813;0;0;0;0
2025/10/20 04:10:00;0;0;12950;0;28147;13402;0;0;0;0;580459;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1436023;1046471;0;4851336;301232;367469;89407;3877470;341970;404818;0;0;0;0;9915;94815;0;0;0;0
2025/10/20 04:20:00;0;0;12951;0;28147;13402;0;0;0;0;580578;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1436349;1046496;0;4851561;301399;367551;89407;3877761;342066;404818;0;0;0;0;9915;94817;0;0;0;0
2025/10/20 04:30:00;0;0;12953;0;28147;13402;0;0;0;0;580701;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1436696;1046516;0;4851780;301516;367613;89407;3878054;342252;404818;0;0;0;0;9915;94818;0;0;0;0
2025/10/20 04:40:00;0;0;12954;0;28147;13402;0;0;0;0;580819;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1437088;1046532;0;4852007;301587;367687;89407;3878347;342373;404818;0;0;0;0;9916;94820;0;0;0;0
2025/10/20 04:50:00;0;0;12956;0;28147;13402;0;0;0;0;580903;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1437483;1046543;0;4852224;301766;367768;89407;3878642;342477;404818;0;0;0;0;9916;94822;0;0;0;0
2025/10/20 05:00:00;0;0;12957;0;28147;13402;0;0;0;0;581020;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1437790;1046568;0;4852453;301853;367839;89407;3878935;342678;404820;0;0;0;0;9916;94823;0;0;0;0
2025/10/20 05:10:00;0;0;12959;0;28147;13402;0;0;0;0;581179;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1438251;1046592;0;4852665;301971;367902;89407;3879227;342738;404821;0;0;0;0;9917;94824;0;0;0;0
2025/10/20 05:20:00;0;0;12961;0;28147;13402;0;0;0;0;581310;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1438563;1046604;0;4852882;302110;367997;89407;3879506;342811;404821;0;0;0;0;9917;94827;0;0;0;0
2025/10/20 05:30:00;0;0;12963;0;28147;13402;0;0;0;0;581479;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1438820;1046614;0;4853096;302169;368075;89407;3879800;342998;404821;0;0;0;0;9917;94829;0;0;0;0
2025/10/20 05:40:00;0;0;12965;0;28147;13402;0;0;0;0;581589;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1439306;1046642;0;4853326;302314;368125;89407;3880091;343105;404821;0;0;0;0;9917;94830;0;0;0;0
2025/10/20 05:50:00;0;0;12967;0;28147;13402;0;0;0;0;581720;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1439795;1046664;0;4853540;302362;368244;89407;3880383;343218;404821;0;0;0;0;9918;94832;0;0;0;0
2025/10/20 06:00:00;0;0;12969;0;28147;13402;0;0;0;0;582112;0;0;0;0;0;0;0;0;0;0;162422;5232;0;0;0;0;0;0;0;0;1440416;1046673;0;4853770;302427;368318;89407;3880675;343304;404842;0;0;0;0;9918;94834;0;0;0;0
2025/10/20 06:10:00;0;0;12971;0;28147;13402;0;0;0;0;582265;0;0;0;0;0;0;0;0;0;0;162423;5232;0;0;0;0;0;0;0;0;1441104;1046696;0;4853984;302684;368318;89407;3880974;343373;404847;0;0;0;0;9918;94836;0;0;0;0
2025/10/20 06:20:00;0;0;12973;0;28147;13402;0;0;0;0;582344;0;0;0;0;0;0;0;0;0;0;162423;5232;0;0;0;0;0;0;0;0;1441448;1046725;0;4854214;302855;368387;89407;3881271;343467;404847;0;0;0;0;9918;94838;0;0;0;0
2025/10/20 06:30:00;0;0;12975;0;28147;13402;0;0;0;0;582535;0;0;0;0;0;0;0;0;0;0;162423;5232;0;0;0;0;0;0;0;0;1441795;1046733;0;4854425;302960;368454;89407;3881570;343658;404847;0;0;0;0;9918;94840;0;0;0;0
2025/10/20 06:40:00;0;0;12977;0;28147;13402;0;0;0;0;582637;0;0;0;0;0;0;0;0;0;0;162423;5232;0;0;0;0;0;0;0;0;1442218;1046742;0;4854613;303051;368526;89407;3881827;343773;404847;0;0;0;0;9918;94842;0;0;0;0
2025/10/20 06:50:00;0;0;12979;0;28147;13402;0;0;0;0;582749;0;0;0;0;0;0;0;0;0;0;162423;5232;0;0;0;0;0;0;0;0;1442633;1046784;0;4854776;303275;368600;89407;3882077;343873;404847;0;0;0;0;9919;94842;0;0;0;0
2025/10/20 07:00:00;0;0;12981;0;28147;13402;0;0;0;0;582889;0;0;0;0;0;0;0;0;0;0;162423;5232;0;0;0;0;0;0;0;0;1442945;1046794;0;4854917;303365;368669;89407;3882302;344071;404847;0;0;0;0;9919;94844;0;0;0;0
2025/10/20 07:10:00;0;0;12983;0;28147;13402;0;0;0;0;583029;0;0;0;0;0;0;0;0;0;0;162423;5232;0;0;0;0;0;0;0;0;1443438;1046802;0;4855037;303516;368714;89407;3882526;344169;404847;0;0;0;0;9919;94846;0;0;0;0
2025/10/20 07:20:00;0;0;12984;0;28147;13402;0;0;0;0;583096;0;0;0;0;0;0;0;0;0;0;162423;5232;0;0;0;0;0;0;0;0;1443733;1046826;0;4855174;303637;368805;89407;3882748;344284;404847;0;0;0;0;9920;94848;0;0;0;0
2025/10/20 07:30:00;0;0;12986;0;28147;13402;0;0;0;0;583221;0;0;0;0;0;0;0;0;0;0;162423;5232;0;0;0;0;0;0;0;0;1444136;1046854;0;4855294;303798;368870;89407;3882974;344485;404847;0;0;0;0;9920;94849;0;0;0;0
2025/10/20 07:40:00;0;0;12987;0;28147;13402;0;0;0;0;583408;0;0;0;0;0;0;0;0;0;0;162423;5232;0;0;0;0;0;0;0;0;1444557;1046863;0;4855431;303883;368941;89407;3883196;344587;404847;0;0;0;0;9920;94851;0;0;0;0
2025/10/20 07:50:00;0;0;12989;0;28147;13402;0;0;0;0;583542;0;0;0;0;0;0;0;0;0;0;162423;5232;0;0;0;0;0;0;0;0;1444890;1046874;0;4855554;304061;369026;89407;3883417;344702;404847;0;0;0;0;9920;94854;0;0;0;0
2025/10/20 08:00:00;0;0;12990;0;28147;13402;0;0;0;0;583747;0;0;0;0;0;0;0;0;0;0;162424;5232;0;0;0;0;0;0;0;0;1445202;1046910;0;4856221;304131;369102;89407;3884215;344924;404847;0;0;0;0;9921;94854;0;0;0;0
2025/10/20 08:10:00;0;0;12992;0;28147;13402;0;0;0;0;583900;0;0;0;0;0;0;0;0;0;0;162424;5232;0;0;0;0;0;0;0;0;1445639;1047043;0;4857816;304220;369174;89407;3886016;344996;404861;0;0;0;0;9921;94872;0;0;0;0
2025/10/20 08:20:00;0;0;12993;0;28147;13402;0;0;0;0;584042;0;0;0;0;0;0;0;0;0;0;162424;5232;0;0;0;0;0;0;0;0;1446025;1047255;0;4859389;304430;369252;89407;3887810;345089;404861;0;0;0;0;9921;94899;0;0;0;0
2025/10/20 08:30:00;0;0;12995;0;28147;13402;0;0;0;0;584284;0;0;0;0;0;0;0;0;0;0;162424;5232;0;0;0;0;0;0;0;0;1446320;1047414;0;4860937;304512;369320;89407;3889603;345282;404861;0;0;0;0;9921;94919;0;0;0;0
2025/10/20 08:40:00;0;0;12996;0;28147;13402;0;0;0;0;584418;0;0;0;0;0;0;0;0;0;0;162424;5232;0;0;0;0;0;0;0;0;1446806;1047603;0;4862493;304675;369373;89407;3891394;345419;404861;0;0;0;0;9921;94936;0;0;0;0
2025/10/20 08:50:00;0;0;12998;0;28147;13402;0;0;0;0;584523;0;0;0;0;0;0;0;0;0;0;162424;5232;0;0;0;0;0;0;0;0;1447126;1047814;0;4864048;304783;369466;89407;3893165;345545;404861;0;0;0;0;9921;94963;0;0;0;0
2025/10/20 09:00:00;0;0;12999;0;28147;13402;0;0;0;0;584627;0;0;0;0;0;0;0;0;0;0;162424;5232;0;0;0;0;0;0;0;0;1447438;1047972;0;4865607;304896;369538;89407;3894924;345811;404861;0;0;0;0;9921;94984;0;0;0;0
2025/10/20 09:10:00;0;0;13001;0;28147;13402;0;0;0;0;584745;0;0;0;0;0;0;0;0;0;0;162424;5232;0;0;0;0;0;0;0;0;1447940;1048157;0;4867156;305023;369598;89407;3896654;345954;404861;0;0;0;0;9921;95004;0;0;0;0
2025/10/20 09:20:00;0;0;13002;0;28147;13402;0;0;0;0;584843;0;0;0;0;0;0;0;0;0;0;162424;5233;0;0;0;0;0;0;0;0;1448326;1048371;0;4868702;305129;369696;89407;3898373;346088;404861;0;0;0;0;9921;95034;0;0;0;0
2025/10/20 09:30:00;0;0;13004;0;28147;13402;0;0;0;0;585069;0;0;0;0;0;0;0;0;0;0;162424;5237;0;0;0;0;0;0;0;0;1448815;1048529;0;4870251;305304;369734;89407;3900088;346279;404863;0;0;0;0;9921;95056;0;0;0;0
2025/10/20 09:40:00;0;0;13005;0;28147;13402;0;0;0;0;585372;0;0;0;0;0;0;0;0;0;0;162424;5249;0;0;0;0;0;0;0;0;1449283;1048686;0;4871800;305381;369809;89407;3901799;346311;404865;0;0;0;0;9921;95078;0;0;0;0
2025/10/20 09:50:00;0;0;13007;0;28147;13402;0;0;0;0;585566;0;0;0;0;0;0;0;0;0;0;162424;5264;0;0;0;0;0;0;0;0;1449691;1048929;0;4873042;305570;369882;89407;3903212;346406;404865;0;0;0;0;9922;95106;0;0;0;0
2025/10/20 10:00:00;0;0;13008;0;28147;13402;0;0;0;0;585700;0;0;0;0;0;0;0;0;0;0;162424;5279;0;0;0;0;0;0;0;0;1450250;1049086;0;4874249;305582;369983;89407;3904587;346665;404865;0;0;0;0;9922;95128;0;0;0;0
2025/10/20 10:10:00;0;0;13010;0;28147;13402;0;0;0;0;585807;0;0;0;0;0;0;0;0;0;0;162452;5294;0;0;0;0;0;0;0;0;1451129;1049244;0;4875463;305672;370066;89407;3905970;346831;404865;0;0;0;0;9922;95150;0;0;0;0
2025/10/20 10:20:00;0;0;13011;0;28147;13402;0;0;0;0;585888;0;0;0;0;0;0;0;0;0;0;162537;5309;0;0;0;0;0;0;0;0;1451687;1049486;0;4876668;305995;370081;89407;3907361;346999;404865;0;0;0;0;9922;95178;0;0;0;0
2025/10/20 10:30:00;0;0;13012;0;28147;13402;0;0;0;0;586060;0;0;0;0;0;0;0;0;0;0;162622;5326;0;0;0;0;0;0;0;0;1452113;1049644;0;4877896;306107;370137;89407;3908754;347226;404865;0;0;0;0;9922;95201;0;0;0;0
2025/10/20 10:40:00;0;0;13014;0;28147;13402;0;0;0;0;586185;0;0;0;0;0;0;0;0;0;0;162707;5345;0;0;0;0;0;0;0;0;1452673;1049802;0;4879132;306241;370183;89407;3910159;347403;404865;0;0;0;0;9922;95224;0;0;0;0
2025/10/20 10:50:00;0;0;13015;0;28147;13402;0;0;0;0;586261;0;0;0;0;0;0;0;0;0;0;162792;5365;0;0;0;0;0;0;0;0;1452965;1050035;0;4880439;306351;370269;89407;3911553;347611;404865;0;0;0;0;9922;95253;0;0;0;0
2025/10/20 11:00:00;0;0;13017;0;28147;13402;0;0;0;0;586380;0;0;0;0;0;0;0;0;0;0;162877;5384;0;0;0;0;0;0;0;0;1453297;1050202;0;4881718;306452;370334;89407;3912952;347904;404865;0;0;0;0;9922;95278;0;0;0;0
2025/10/20 11:10:00;0;0;13018;0;28147;13402;0;0;0;0;586510;0;0;0;0;0;0;0;0;0;0;162962;5402;0;0;0;0;0;0;0;0;1453726;1050407;0;4883016;306533;370406;89407;3914354;348072;404865;0;0;0;0;9922;95307;0;0;0;0
2025/10/20 11:20:00;0;0;13020;0;28147;13402;0;0;0;0;586739;0;0;0;0;0;0;0;0;0;0;163047;5419;0;0;0;0;0;0;0;0;1454036;1050709;0;4884277;306653;370494;89407;3915763;348197;404865;0;0;0;0;9922;95345;0;0;0;0
2025/10/20 11:30:00;0;0;13021;0;28147;13402;0;0;0;0;586873;0;0;0;0;0;0;0;0;0;0;163132;5435;0;0;0;0;0;0;0;0;1454476;1050960;0;4885554;306840;370545;89407;3917176;348455;404865;0;0;0;0;9922;95371;0;0;0;0
2025/10/20 11:40:00;0;0;13023;0;28147;13402;0;0;0;0;586960;0;0;0;0;0;0;0;0;0;0;163218;5450;0;0;0;0;0;0;0;0;1454941;1051183;0;4886851;306935;370609;89407;3918583;348627;404865;0;0;0;0;9922;95399;0;0;0;0
2025/10/20 11:50:00;0;0;13024;0;28147;13402;0;0;0;0;587026;0;0;0;0;0;0;0;0;0;0;163303;5465;0;0;0;0;0;0;0;0;1455277;1051481;0;4888074;307104;370680;89407;3919992;348816;404865;0;0;0;0;9922;95437;0;0;0;0
2025/10/20 12:00:00;0;0;13026;0;28147;13402;0;0;0;0;587123;0;0;0;0;0;0;0;0;0;0;163388;5481;0;0;0;0;0;0;0;0;1455632;1051734;0;4889353;307200;370749;89407;3921406;349086;404865;0;0;0;0;9922;95463;0;0;0;0
2025/10/20 12:10:00;0;0;13027;0;28147;13402;0;0;0;0;587256;0;0;0;0;0;0;0;0;0;0;163473;5498;0;0;0;0;0;0;0;0;1456123;1051959;0;4890646;307342;370800;89407;3922819;349245;404865;0;0;0;0;9922;95494;0;0;0;0
2025/10/20 12:20:00;0;0;13029;0;28147;13402;0;0;0;0;587299;0;0;0;0;0;0;0;0;0;0;163558;5515;0;0;0;0;0;0;0;0;1456550;1052246;0;4892388;307463;370883;89407;3924214;349434;404865;0;0;0;0;9922;95530;0;0;0;0
2025/10/20 12:30:00;0;0;13030;0;28147;13402;0;0;0;0;587409;0;0;0;0;0;0;0;0;0;0;163643;5531;0;0;0;0;0;0;0;0;1457180;1052476;0;4894099;307633;370921;89407;3925574;349608;404872;0;0;0;0;9922;95555;0;0;0;0
2025/10/20 12:40:00;0;0;13032;0;28147;13402;0;0;0;0;587556;0;0;0;0;0;0;0;0;0;0;163728;5547;0;0;0;0;0;0;0;0;1458014;1052705;0;4895768;307724;370958;89407;3926939;349725;404872;0;0;0;0;9922;95580;0;0;0;0
2025/10/20 12:50:00;0;0;13033;0;28147;13402;0;0;0;0;587641;0;0;0;0;0;0;0;0;0;0;163814;5562;0;0;0;0;0;0;0;0;1458641;1052990;0;4897689;307941;371014;89407;3928318;349926;404872;0;0;0;0;9922;95614;0;0;0;0
2025/10/20 13:00:00;0;0;13035;0;28147;13402;0;0;0;0;587759;0;0;0;0;0;0;0;0;0;0;163899;5577;0;0;0;0;0;0;0;0;1459169;1053213;0;4899493;308027;371064;89407;3929693;350147;404872;0;0;0;0;9922;95637;0;0;0;0
2025/10/20 13:10:00;0;0;13036;0;28147;13402;0;0;0;0;587875;0;0;0;0;0;0;0;0;0;0;163984;5593;0;0;0;0;0;0;0;0;1459983;1053449;0;4901261;308216;371097;89407;3931073;350309;404872;0;0;0;0;9922;95659;0;0;0;0
2025/10/20 13:20:00;0;0;13038;0;28147;13402;0;0;0;0;587941;0;0;0;0;0;0;0;0;0;0;164069;5609;0;0;0;0;0;0;0;0;1460513;1053734;0;4903017;308336;371166;89407;3932449;350502;404872;0;0;0;0;9922;95688;0;0;0;0
2025/10/20 13:30:00;0;0;13039;0;28147;13402;0;0;0;0;588096;0;0;0;0;0;0;0;0;0;0;164154;5626;0;0;0;0;0;0;0;0;1461155;1053947;0;4904784;308525;371194;89407;3933820;350759;404872;0;0;0;0;9922;95703;0;0;0;0
2025/10/20 13:40:00;0;0;13041;0;28147;13402;0;0;0;0;588192;0;0;0;0;0;0;0;0;0;0;164239;5643;0;0;0;0;0;0;0;0;1461851;1054182;0;4906513;308621;371247;89407;3935198;350944;404872;0;0;0;0;9923;95730;0;0;0;0
2025/10/20 13:50:00;0;0;13042;0;28147;13402;0;0;0;0;588308;0;0;0;0;0;0;0;0;0;0;164323;5659;0;0;0;0;0;0;0;0;1462455;1054476;0;4908219;308791;371303;89407;3936583;351137;404872;0;0;0;0;9923;95759;0;0;0;0
2025/10/20 14:00:00;0;0;13044;0;28147;13402;0;0;0;0;588455;0;0;0;0;0;0;0;0;0;0;164409;5677;0;0;0;0;0;0;0;0;1462990;1054646;0;4909973;308889;371353;89407;3937966;351424;404872;0;0;0;0;9923;95782;0;0;0;0
2025/10/20 14:10:00;0;0;13045;0;28147;13402;0;0;0;0;588543;0;0;0;0;0;0;0;0;0;0;164494;5694;0;0;0;0;0;0;0;0;1464153;1054812;0;4911808;308914;371419;89407;3939338;351595;404872;0;0;0;0;9923;95804;0;0;0;0
2025/10/20 14:20:00;0;0;13047;0;28147;13402;0;0;0;0;588619;0;0;0;0;0;0;0;0;0;0;164579;5711;0;0;0;0;0;0;0;0;1465052;1055028;0;4913553;309182;371455;89407;3940718;351757;404872;0;0;0;0;9923;95836;0;0;0;0
2025/10/20 14:30:00;0;0;13048;0;28147;13402;0;0;0;0;588888;0;0;0;0;0;0;0;0;0;0;164663;5727;0;0;0;0;0;0;0;0;1465723;1055179;0;4915230;309396;371475;89407;3942100;351877;404872;0;0;0;0;9923;95860;0;0;0;0
2025/10/20 14:40:00;0;0;13050;0;28147;13402;0;0;0;0;589041;0;0;0;0;0;0;0;0;0;0;164748;5744;0;0;0;0;0;0;0;0;1466647;1055335;0;4916908;309595;371504;89407;3943478;352024;404872;0;0;0;0;9923;95885;0;0;0;0
2025/10/20 14:50:00;0;0;13052;0;28147;13402;0;0;0;0;589125;0;0;0;0;0;0;0;0;0;0;164833;5760;0;0;0;0;0;0;0;0;1467158;1055550;0;4918625;309735;371566;89407;3944855;352216;404872;0;0;0;0;9923;95918;0;0;0;0
2025/10/20 15:00:00;0;0;13053;0;28147;13402;0;0;0;0;589452;0;0;0;0;0;0;0;0;0;0;164918;5776;0;0;0;0;0;0;0;0;1467805;1055712;0;4920316;309919;371597;89407;3946237;352252;404904;0;0;0;0;9923;95943;0;0;0;0
2025/10/20 15:10:00;0;0;13055;0;28147;13402;0;0;0;0;589655;0;0;0;0;0;0;0;0;0;0;165003;5793;0;0;0;0;0;0;0;0;1468518;1055862;0;4921996;310001;371651;89407;3947618;352330;404912;0;0;0;0;9923;95968;0;0;0;0
2025/10/20 15:20:00;0;0;13056;0;28147;13402;0;0;0;0;589778;0;0;0;0;0;0;0;0;0;0;165088;5808;0;0;0;0;0;0;0;0;1469130;1056078;0;4923777;310203;371710;89407;3948980;352502;404912;0;0;0;0;9923;95999;0;0;0;0
2025/10/20 15:30:00;0;0;13058;0;28147;13402;0;0;0;0;590128;0;0;0;0;0;0;0;0;0;0;165172;5824;0;0;0;0;0;0;0;0;1469659;1056241;0;4925626;310289;371763;89407;3950337;352644;404927;0;0;0;0;9923;96022;0;0;0;0
2025/10/20 15:40:00;0;0;13059;0;28147;13402;0;0;0;0;590403;0;0;0;0;0;0;0;0;0;0;165257;5839;0;0;0;0;0;0;0;0;1470374;1056395;0;4927504;310396;371814;89407;3951714;352655;404945;0;0;0;0;9923;96046;0;0;0;0
2025/10/20 15:50:00;0;0;13061;0;28147;13402;0;0;0;0;590588;0;0;0;0;0;0;0;0;0;0;165342;5854;0;0;0;0;0;0;0;0;1470904;1056612;0;4929166;310520;371886;89407;3953088;352738;404945;0;0;0;0;9923;96077;0;0;0;0
2025/10/20 16:00:00;0;0;13062;0;28147;13402;0;0;0;0;590880;0;0;0;0;0;0;0;0;0;0;165426;5870;0;0;0;0;0;0;0;0;1471496;1056769;0;4930843;310664;371931;89407;3954463;352761;404979;0;0;0;0;9923;96101;0;0;0;0
2025/10/20 16:10:00;0;0;13064;0;28147;13402;0;0;0;0;591074;0;0;0;0;0;0;0;0;0;0;165516;5887;0;0;0;0;0;0;0;0;1472329;1056943;0;4932525;310843;371979;89407;3955830;352777;404988;0;0;0;0;9923;96122;0;0;0;0
2025/10/20 16:20:00;0;0;13065;0;28147;13402;0;0;0;0;591221;0;0;0;0;0;0;0;0;0;0;165605;5902;0;0;0;0;0;0;0;0;1472852;1057154;0;4934295;310992;372046;89407;3957196;352796;404988;0;0;0;0;9923;96153;0;0;0;0
2025/10/20 16:30:00;0;0;13067;0;28147;13402;0;0;0;0;591461;0;0;0;0;0;0;0;0;0;0;165693;5917;0;0;0;0;0;0;0;0;1473458;1057327;0;4936169;311136;372097;89407;3958571;352827;405010;0;0;0;0;9923;96175;0;0;0;0
2025/10/20 16:40:00;0;0;13068;0;28147;13402;0;0;0;0;591520;0;0;0;0;0;0;0;0;0;0;165769;5932;0;0;0;0;0;0;0;0;1474174;1057485;0;4937825;311232;372151;89407;3959941;353011;405010;0;0;0;0;9923;96200;0;0;0;0
2025/10/20 16:50:00;0;0;13070;0;28147;13402;0;0;0;0;591533;0;0;0;0;0;0;0;0;0;0;165866;5947;0;0;0;0;0;0;0;0;1474792;1057711;0;4939487;311423;372220;89407;3961311;353201;405010;0;0;0;0;9923;96232;0;0;0;0
2025/10/20 17:00:00;0;0;13071;0;28147;13402;0;0;0;0;591636;0;0;0;0;0;0;0;0;0;0;165951;5963;0;0;0;0;0;0;0;0;1475331;1057883;0;4941137;311515;372275;89407;3962684;353427;405010;0;0;0;0;9923;96256;0;0;0;0
2025/10/20 17:10:00;0;0;13073;0;28147;13402;0;0;0;0;591796;0;0;0;0;0;0;0;0;0;0;166036;5979;0;0;0;0;0;0;0;0;1476103;1058042;0;4942797;311685;372326;89407;3964062;353573;405010;0;0;0;0;9923;96277;0;0;0;0
2025/10/20 17:20:00;0;0;13074;0;28147;13402;0;0;0;0;592042;0;0;0;0;0;0;0;0;0;0;166120;5995;0;0;0;0;0;0;0;0;1476641;1058257;0;4944443;311779;372411;89407;3965438;353611;405058;0;0;0;0;9923;96301;0;0;0;0
2025/10/20 17:30:00;0;0;13076;0;28147;13402;0;0;0;0;592228;0;0;0;0;0;0;0;0;0;0;166205;6012;0;0;0;0;0;0;0;0;1477243;1058426;0;4946081;311948;372452;89407;3966805;353668;405085;0;0;0;0;9923;96320;0;0;0;0
2025/10/20 17:40:00;0;0;13077;0;28147;13402;0;0;0;0;592469;0;0;0;0;0;0;0;0;0;0;166290;6028;0;0;0;0;0;0;0;0;1477947;1058599;0;4947703;312051;372504;89407;3968178;354114;405085;0;0;0;0;9924;96341;0;0;0;0
2025/10/20 17:50:00;0;0;13079;0;28147;13402;0;0;0;0;592596;0;0;0;0;0;0;0;0;0;0;166375;6044;0;0;0;0;0;0;0;0;1478496;1058810;0;4949339;312202;372577;89407;3969547;354439;405085;0;0;0;0;9924;96369;0;0;0;0
2025/10/20 18:00:00;0;0;13080;0;28147;13402;0;0;0;0;592814;0;0;0;0;0;0;0;0;0;0;166460;6060;0;0;0;0;0;0;0;0;1479082;1058983;0;4950963;312319;372635;89407;3970914;354746;405085;0;0;0;0;9924;96380;0;0;0;0
2025/10/20 18:10:00;0;0;13082;0;28147;13402;0;0;0;0;592973;0;0;0;0;0;0;0;0;0;0;166545;6076;0;0;0;0;0;0;0;0;1479867;1059142;0;4952630;312410;372691;89407;3972286;354917;405085;0;0;0;0;9924;96402;0;0;0;0
2025/10/20 18:20:00;0;0;13083;0;28147;13402;0;0;0;0;593142;0;0;0;0;0;0;0;0;0;0;166630;6092;0;0;0;0;0;0;0;0;1480749;1059430;0;4954474;312483;372778;89407;3973632;355182;405085;0;0;0;0;9924;96425;0;0;0;0
2025/10/20 18:30:00;0;0;13085;0;28147;13402;0;0;0;0;593392;0;0;0;0;0;0;0;0;0;0;166715;6108;0;0;0;0;0;0;0;0;1481507;1059650;0;4956186;312672;372805;89407;3974998;355511;405085;0;0;0;0;9924;96445;0;0;0;0
