IMEI;.;531564464931796;844089018975547;5819164598021;978574761137336;795691965991443;706560843117942;303223109446319;587428340019631;723869689080073;603619603655634;671049749365066;843048149864683;722308901759770;64822741699669;943394216115193;46588688365950;530332010486196;770799840978788;524354308009691;.;.;.;.;802910036211745;987820867103638;952513667615231;649128039000711;985512598979614;249708457989651;322270759063182;.;.;143004408391905;251648408130744;337627331261608;875676979462036;.;665003511841006;581605201650169;36619705881581;744899947809308;251489306782589;953875223880666;.;551599847836764;663724002498357;732336322420386;394857934061924;723962888989905;679896372351996;923321670582190;893845917793809;869617193075069;581249158224008;843360911270229;505414884951205;637957823923257;743517127810913;41545954570335;595773024461625;842615102024283;625900755793801;589683872408150;602496029605727;502477914127655;65545375520861;822148592343810;881626283988844;156003169091211
Device Name;TG2- MEDICION GENERAL;LOCAL 113 MINISO;LOCAL  109;LOCAL 111 MINISO;LOCAL 118 SUNTIME;LOCAL 205 ARGENPER;LOCAL 114 TOPI TOP;LOCAL 123 ADIDAS;LOCAL 125 ADIDAS;LOCAL 124 ADIDAS;LOCAL 112 MINISO;LOCAL 116 LA EMPAPADA;LOCAL 117;LOCAL 115 LA EMPAPADA;LOCAL 110 PORTEÃ‘OS;LOCAL 107;LOCAL 120 SUNTIME;LOCAL 119 SUNTIME;LOCAL 104 ALMACEN SERMITECH;LOCAL 102 COOLBOX;LOCAL 210 CASA IDEAS;LOCAL 211 CASA IDEAS;LOCAL 209 CASA IDEAS;RESERVA EQUIPADA LCN30;LOCAL 126;LOCAL 204;LOCAL 103 BE SIFRAH;LOCAL 121 ISADORA;LOCAL 122 TODO MODA;LOCAL 106 CALIMOD;LOCAL 105 AZALEIA;RESERVA EQUIPADA LCN25;LOCAL 212 CASA IDEAS;LOCAL 206 DOLLARCITY;LOCAL 108 MAYLIN;PISO 3 SECTOR 1B M302;PISO 3 SECTOR 1B M307;TABLERO DE DAMPERS;LOCAL 301;LOCAL 101B;LOCAL 303 ;LOCAL 203;LOCAL 202;PISO 3 SECTOR 1B M301;RESERVA EQUIPADA LCN39;LOCAL 101A STARBUCKS;LOCAL 304-305;LOCAL 312;PISO 3 SECTOR 1B M308;PISO 2 SECTOR 1B M303;PISO 3 SECTOR 1B M304;LOCAL M105;LOCAL M106;LOCAL 108B;MODULO M101;MODULO M102;LOCAL M103;LOCAL M104;LOCAL M201;LOCAL M202;LOCAL M203;LOCAL M204;PISO 3 SECTOR 1B M306;PISO 3 SECTOR 1B M305;LOCAL 208 CASA IDEAS;LOCAL 310 PIZZA HUT;LOCAL 308 KFC;LOCAL 306-307 KFC;LOCAL 201;LOCAL 313 SMARTFIT
Measurement Unit;;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh
2025-09-24 07:50:00;;2385049;NaN;1338178;NaN;238050;2379295;207129;1770640;147282;0;12633;70375;18925;5667;0;NaN;27293;73967;664604;NaN;NaN;NaN;NaN;12580;NaN;52378;974379;431120;93379;221395;NaN;156607;6682372;469;NaN;NaN;7289;NaN;28147;0;0;NaN;NaN;NaN;110557;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;237286;372083;0;857071
2025-09-24 08:00:00;;2385988;NaN;1338184;NaN;238173;2380522;207139;1770737;147292;0;12633;70423;18942;5667;0;NaN;27304;73967;664693;NaN;NaN;NaN;NaN;12580;NaN;52391;974394;432334;93445;221445;NaN;156854;6683374;469;NaN;NaN;7290;NaN;28147;0;0;NaN;NaN;NaN;110584;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;237345;372100;0;857302
2025-09-24 08:10:00;;2386928;NaN;1338190;NaN;238295;2382148;207150;1771231;147303;0;12634;70477;18958;5674;0;NaN;27315;73967;664783;NaN;NaN;NaN;NaN;12580;NaN;52404;974802;433631;93511;221495;NaN;157197;6684594;469;NaN;NaN;7292;NaN;28147;0;0;NaN;NaN;NaN;110629;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;237425;372115;0;857549
2025-09-24 08:20:00;;2387868;NaN;1338196;NaN;238417;2383368;207161;1772255;147312;0;12635;70538;18975;5674;0;NaN;27326;73967;664872;NaN;NaN;NaN;NaN;12580;NaN;52417;975393;434644;93577;221546;NaN;157447;6685492;469;NaN;NaN;7293;NaN;28147;0;0;NaN;NaN;NaN;110735;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;237484;372122;0;857814
2025-09-24 08:30:00;;2388809;NaN;1338202;NaN;238540;2384583;207171;1773268;147323;0;12636;70592;18991;5674;0;NaN;27337;73967;664961;NaN;NaN;NaN;NaN;12580;NaN;52430;976115;435495;93643;221596;NaN;157691;6686505;469;NaN;NaN;7295;NaN;28147;0;0;NaN;NaN;NaN;110899;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;237543;372129;0;858084
2025-09-24 08:40:00;;2389751;NaN;1338208;NaN;238671;2386194;207182;1774276;147333;0;12637;70646;19006;5682;0;NaN;27348;73967;665050;NaN;NaN;NaN;NaN;12580;NaN;52442;976753;436338;93708;221646;NaN;158075;6687829;469;NaN;NaN;7296;NaN;28147;0;0;NaN;NaN;NaN;111043;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;237622;372154;0;858374
2025-09-24 08:50:00;;2390692;NaN;1338214;NaN;238807;2387391;207192;1775279;147343;0;12638;70700;19021;5691;0;NaN;27359;73967;665139;NaN;NaN;NaN;NaN;12585;NaN;52455;977466;437184;93774;221696;NaN;158407;6688774;469;NaN;NaN;7298;NaN;28147;0;0;NaN;NaN;NaN;111079;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;237681;372161;0;858655
2025-09-24 09:00:00;;2391674;NaN;1338220;NaN;238942;2388591;207203;1776282;147354;0;12639;70747;19036;5700;0;NaN;27370;73967;665228;NaN;NaN;NaN;NaN;12632;NaN;52468;978236;438083;93974;221746;NaN;158690;6689756;469;NaN;NaN;7299;NaN;28147;0;0;NaN;NaN;NaN;111130;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;237741;372168;0;858965
2025-09-24 09:10:00;;2392764;NaN;1338225;NaN;239077;2390200;207213;1777335;147364;0;12640;70808;19051;5707;0;NaN;27381;73967;665317;NaN;NaN;NaN;NaN;12681;NaN;52481;978956;438927;94194;221796;NaN;159060;6691350;469;NaN;NaN;7301;NaN;28147;0;0;NaN;NaN;NaN;111194;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;237819;372193;0;859291
2025-09-24 09:20:00;;2393868;NaN;1338231;NaN;239212;2391418;207224;1778391;147374;0;12640;70862;19066;5714;0;NaN;27392;73967;665406;NaN;NaN;NaN;NaN;12728;NaN;52499;979588;439769;94414;221847;NaN;159310;6692485;469;NaN;NaN;7302;NaN;28147;0;0;NaN;NaN;NaN;111235;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;237878;372200;0;859626
2025-09-24 09:30:00;;2394971;NaN;1338237;NaN;239347;2392632;207575;1779449;147559;0;12641;70916;19080;5720;0;NaN;27403;73967;665509;NaN;NaN;NaN;NaN;12776;NaN;52526;980453;440665;94633;221934;NaN;159561;6693682;469;NaN;NaN;7304;NaN;28147;0;0;NaN;NaN;NaN;111282;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;237937;372206;0;859948
2025-09-24 09:40:00;;2396074;NaN;1338243;NaN;239482;2394265;207931;1780504;147900;0;12642;70970;19095;5725;0;NaN;27414;73967;665809;NaN;NaN;NaN;NaN;12823;NaN;52553;981187;441507;94851;222143;NaN;159924;6695392;469;NaN;NaN;7305;NaN;28147;0;0;NaN;NaN;NaN;111367;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238016;372232;0;860277
2025-09-24 09:50:00;;2397176;NaN;1338249;NaN;239617;2395501;208123;1781564;148212;0;12643;71033;19110;5729;0;NaN;27425;73967;666151;NaN;NaN;NaN;NaN;12870;NaN;52579;981910;442352;95070;222349;NaN;160245;6696662;469;NaN;NaN;7307;NaN;28147;0;0;NaN;NaN;NaN;111426;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238075;372238;0;860594
2025-09-24 10:00:00;;2398278;NaN;1338255;NaN;239751;2396729;208328;1782620;148452;0;12644;71093;19125;5732;0;NaN;27436;73967;666488;NaN;NaN;NaN;NaN;12916;NaN;52605;982641;443255;95288;222617;NaN;160501;6697897;469;NaN;NaN;7308;NaN;28147;0;0;NaN;NaN;NaN;111459;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238134;372307;0;860934
2025-09-24 10:10:00;;2399402;NaN;1339080;NaN;239886;2398348;208532;1783680;148759;0;12644;71152;19139;5736;0;NaN;27447;73967;666854;NaN;NaN;NaN;NaN;12962;NaN;52631;983415;444099;95520;223297;NaN;160842;6700505;469;NaN;NaN;7310;NaN;28147;0;0;NaN;NaN;NaN;111510;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238212;372517;0;861287
2025-09-24 10:20:00;;2400509;NaN;1341465;NaN;240021;2399569;208740;1784741;148964;0;12645;71224;19154;5740;0;NaN;27458;73967;667258;NaN;NaN;NaN;NaN;13008;NaN;52657;984139;444943;95759;223808;NaN;161098;6703901;469;NaN;NaN;7311;NaN;28147;0;0;NaN;NaN;NaN;111558;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;145;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238270;372673;0;861635
2025-09-24 10:30:00;;2401618;NaN;1343931;NaN;240156;2400782;208949;1785800;149307;0;12646;71290;19168;5743;0;NaN;27469;73967;667680;NaN;NaN;NaN;NaN;13054;NaN;52684;984866;445845;95998;224281;NaN;161368;6707313;469;NaN;NaN;7313;NaN;28147;0;0;NaN;NaN;NaN;111594;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;232;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238329;372821;0;861996
2025-09-24 10:40:00;;2402726;NaN;1346635;NaN;240290;2402402;209157;1786879;149583;0;12647;71354;19183;5746;0;NaN;27480;73967;668093;NaN;NaN;NaN;NaN;13100;NaN;52710;985647;446693;96237;224751;NaN;161707;6711800;469;NaN;NaN;7314;NaN;28147;0;0;NaN;NaN;NaN;111659;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;317;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238408;373020;0;862347
2025-09-24 10:50:00;;2403834;NaN;1348645;NaN;240425;2403628;209366;1788016;149789;0;12647;71420;19198;5749;0;NaN;27491;73967;668506;NaN;NaN;NaN;NaN;13147;NaN;52736;986374;447537;96475;225218;NaN;161987;6715146;469;NaN;NaN;7315;NaN;28147;0;0;NaN;NaN;NaN;111687;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;403;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238466;373183;0;862709
2025-09-24 11:00:00;;2404942;NaN;1350613;NaN;240560;2404848;209575;1789105;150134;0;12648;71489;19213;5756;0;NaN;27502;73967;668919;NaN;NaN;NaN;NaN;13194;NaN;52762;987100;448432;96714;225683;NaN;162275;6718092;469;NaN;NaN;7317;NaN;28147;0;0;NaN;NaN;NaN;111715;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;490;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238525;373330;0;863143
2025-09-24 11:10:00;;2406050;NaN;1352689;NaN;240695;2406485;209783;1790176;150411;0;12649;71556;19227;5768;0;NaN;27513;73967;669332;NaN;NaN;NaN;NaN;13241;NaN;52789;987881;449284;96953;226148;NaN;162660;6721755;469;NaN;NaN;7318;NaN;28147;0;0;NaN;NaN;NaN;111754;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;576;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238604;373525;0;863652
2025-09-24 11:20:00;;2407158;NaN;1354773;NaN;240830;2407782;209992;1791247;150686;0;12649;71632;19242;5780;0;NaN;27524;73967;669745;NaN;NaN;NaN;NaN;13287;NaN;52815;988516;450131;97192;226612;NaN;162920;6724546;469;NaN;NaN;7320;NaN;28147;0;0;NaN;NaN;NaN;111785;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;651;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238662;373687;0;864141
2025-09-24 11:30:00;;2408264;NaN;1356861;NaN;240965;2409232;210200;1792300;150962;0;12650;71722;19257;5788;0;NaN;27535;73967;670158;NaN;NaN;NaN;NaN;13333;NaN;52842;989331;450979;97431;227076;NaN;163209;6727440;469;NaN;NaN;7321;NaN;28147;0;0;NaN;NaN;NaN;111815;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;749;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238721;373833;0;864629
2025-09-24 11:40:00;;2409372;NaN;1358949;NaN;241100;2411190;210508;1793372;151265;0;12651;71809;19272;5800;0;NaN;27546;73967;670571;NaN;NaN;NaN;NaN;13380;NaN;52869;990112;451881;97670;227541;NaN;163631;6731058;476;NaN;NaN;7323;NaN;28147;0;0;NaN;NaN;NaN;111843;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;835;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238799;374027;0;865119
2025-09-24 11:50:00;;2410479;NaN;1361034;NaN;241235;2412603;210718;1794426;151550;0;12652;71894;19287;5806;0;NaN;27557;73967;670984;NaN;NaN;NaN;NaN;13426;NaN;52894;990840;452729;97908;228006;NaN;163929;6733784;476;NaN;NaN;7324;NaN;28147;0;0;NaN;NaN;NaN;111843;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;921;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238858;374189;0;865527
2025-09-24 12:00:00;;2411586;NaN;1363114;NaN;241376;2414002;210925;1795478;151828;0;12652;71971;19302;5812;0;NaN;27568;73967;671397;NaN;NaN;NaN;NaN;13473;NaN;52920;991567;453579;98147;228470;NaN;164266;6736730;476;NaN;NaN;7325;NaN;28147;0;0;NaN;NaN;NaN;111871;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1007;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238917;374334;0;865947
2025-09-24 12:10:00;;2412693;NaN;1365197;NaN;241519;2415874;211135;1796610;152106;0;12653;72042;19317;5818;0;NaN;27579;73967;671838;NaN;NaN;NaN;NaN;13519;NaN;52946;992344;454484;98387;228935;NaN;164601;6740441;476;NaN;NaN;7327;NaN;28147;0;0;NaN;NaN;NaN;111910;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1093;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;238996;374528;0;866338
2025-09-24 12:20:00;;2413800;NaN;1367271;NaN;241663;2417270;211347;1797687;152383;0;12654;72117;19332;5824;0;NaN;27590;73967;672331;NaN;NaN;NaN;NaN;13566;NaN;52973;993076;455332;98627;229400;NaN;164847;6743222;476;NaN;NaN;7328;NaN;28147;0;0;NaN;NaN;NaN;111972;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1178;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239055;374690;0;866858
2025-09-24 12:30:00;;2414906;NaN;1369341;NaN;241805;2418704;211558;1798741;152660;0;12654;72182;19347;5832;0;NaN;27601;73967;672824;NaN;NaN;NaN;NaN;13612;NaN;53001;993803;456179;98868;229864;NaN;165094;6746396;476;NaN;NaN;7330;NaN;28147;0;0;NaN;NaN;NaN;112005;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1267;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239114;374836;0;867393
2025-09-24 12:40:00;;2416010;NaN;1371427;NaN;241946;2420610;211771;1799809;152938;0;12655;72265;19362;5836;0;NaN;27612;73967;673317;NaN;NaN;NaN;NaN;13658;NaN;53030;994531;457097;99109;230328;NaN;165424;6750015;476;NaN;NaN;7332;NaN;28147;0;0;NaN;NaN;NaN;112056;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1342;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239193;375030;0;867926
2025-09-24 12:50:00;;2417116;NaN;1373504;NaN;242088;2422013;211983;1800931;153216;0;12655;72337;19378;5839;0;NaN;27623;73967;673810;NaN;NaN;NaN;NaN;13704;NaN;53058;995310;457975;99350;230793;NaN;165675;6752903;476;NaN;NaN;7333;NaN;28147;0;0;NaN;NaN;NaN;112084;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1429;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239253;375192;0;868457
2025-09-24 13:00:00;;2418222;NaN;1375582;NaN;242229;2423418;212195;1802035;153494;0;12656;72406;19393;5843;0;NaN;27634;73967;674303;NaN;NaN;NaN;NaN;13751;NaN;53087;996040;458853;99591;231258;NaN;165923;6755630;476;NaN;NaN;7335;NaN;28147;0;0;NaN;NaN;NaN;112114;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1525;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239312;375337;0;868983
2025-09-24 13:10:00;;2419328;NaN;1377660;NaN;242369;2425294;212410;1803097;153772;0;12657;72475;19408;5845;0;NaN;27645;73967;674796;NaN;NaN;NaN;NaN;13797;NaN;53115;996769;459776;99831;231723;NaN;166269;6759477;476;NaN;NaN;7336;NaN;28147;0;0;NaN;NaN;NaN;112159;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1611;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239391;375531;0;869513
2025-09-24 13:20:00;;2420434;NaN;1379740;NaN;242507;2426699;212626;1804184;154051;0;12657;72538;19423;5846;0;NaN;27656;73967;675289;NaN;NaN;NaN;NaN;13843;NaN;53142;997554;460629;100072;232190;NaN;166592;6762297;476;NaN;NaN;7338;NaN;28147;0;0;NaN;NaN;NaN;112187;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1698;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239451;375693;0;870085
2025-09-24 13:30:00;;2421539;NaN;1381819;NaN;242644;2428104;212839;1805264;154328;0;12658;72603;19439;5847;0;NaN;27667;73967;675782;NaN;NaN;NaN;NaN;13867;NaN;53169;998156;461502;100314;232636;NaN;166914;6764984;476;NaN;NaN;7339;NaN;28147;0;0;NaN;NaN;NaN;112219;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1783;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239510;375839;0;870656
2025-09-24 13:40:00;;2422645;NaN;1383890;NaN;242781;2429975;213051;1806331;154605;0;12659;72651;19454;5849;0;NaN;27678;73967;676275;NaN;NaN;NaN;NaN;13867;NaN;53198;998674;462421;100467;233083;NaN;167293;6768904;476;NaN;NaN;7341;NaN;28147;0;0;NaN;NaN;NaN;112258;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1869;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239590;376033;0;871200
2025-09-24 13:50:00;;2423748;NaN;1385962;NaN;242917;2431374;213263;1807396;154883;0;12659;72728;19470;5851;0;NaN;27689;73967;676768;NaN;NaN;NaN;NaN;13870;NaN;53228;999339;463285;100614;233529;NaN;167634;6771819;476;NaN;NaN;7342;NaN;28147;0;0;NaN;NaN;NaN;112285;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1954;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239649;376196;0;871831
2025-09-24 14:00:00;;2424853;NaN;1388044;NaN;243053;2432768;213475;1808465;155160;0;12660;72789;19485;5853;0;NaN;27700;73967;677260;NaN;NaN;NaN;NaN;13872;NaN;53263;999932;464157;100762;233975;NaN;167954;6774706;476;NaN;NaN;7344;NaN;28147;0;0;NaN;NaN;NaN;112312;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2039;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239709;376349;0;872461
2025-09-24 14:10:00;;2425957;NaN;1390131;NaN;243189;2434632;213688;1809533;155437;0;12660;72849;19500;5854;0;NaN;27711;73967;677753;NaN;NaN;NaN;NaN;13874;NaN;53558;1000526;465030;100909;234421;NaN;168381;6778214;476;NaN;NaN;7346;NaN;28147;0;0;NaN;NaN;NaN;112352;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2124;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239788;376553;0;873077
2025-09-24 14:20:00;;2427063;NaN;1392209;NaN;243325;2436031;213904;1810600;155716;0;12661;72909;19515;5857;0;NaN;27722;73967;678248;NaN;NaN;NaN;NaN;13875;NaN;53849;1001122;465952;101055;234868;NaN;168664;6781072;476;NaN;NaN;7347;NaN;28147;0;0;NaN;NaN;NaN;112390;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2210;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239847;376722;0;873664
2025-09-24 14:30:00;;2428169;NaN;1394298;NaN;243465;2437598;214115;1811664;155992;0;12662;72974;19530;5860;0;NaN;27733;73967;678742;NaN;NaN;NaN;NaN;13875;NaN;54137;1001716;466823;101202;235314;NaN;169005;6783962;476;NaN;NaN;7349;NaN;28147;0;0;NaN;NaN;NaN;112424;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2296;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239906;376875;0;874207
2025-09-24 14:40:00;;2429275;NaN;1396396;NaN;243693;2439454;214325;1812724;156269;0;12662;73040;19545;5865;0;NaN;27744;73967;679235;NaN;NaN;NaN;NaN;13876;NaN;54423;1002308;467695;101436;235761;NaN;169417;6787140;476;NaN;NaN;7350;NaN;28147;0;0;NaN;NaN;NaN;112479;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2382;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;239985;377082;0;874736
2025-09-24 14:50:00;;2430381;NaN;1398516;NaN;244325;2440902;214537;1813784;156547;0;12663;73109;19560;5870;0;NaN;27755;73967;679727;NaN;NaN;NaN;NaN;13879;NaN;54708;1002900;468619;101677;236207;NaN;169693;6789952;476;NaN;NaN;7352;NaN;28147;0;0;NaN;NaN;NaN;112517;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2468;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;240044;377248;0;875373
2025-09-24 15:00:00;;2431486;NaN;1400336;NaN;245090;2442326;214748;1814844;156825;0;12663;73162;19575;5883;0;NaN;27766;73967;680224;NaN;NaN;NaN;NaN;13883;NaN;54992;1003491;469495;101917;236654;NaN;169980;6792785;476;NaN;NaN;7353;NaN;28147;0;0;NaN;NaN;NaN;112547;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2554;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;240103;377400;0;875887
2025-09-24 15:10:00;;2432592;NaN;1402712;NaN;245722;2444189;214958;1815902;157101;0;12664;73243;19591;5896;0;NaN;27777;73967;680723;NaN;NaN;NaN;NaN;13886;NaN;55116;1004082;470371;102157;237100;NaN;170350;6796247;476;NaN;NaN;7355;NaN;28147;0;0;NaN;NaN;NaN;112584;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2640;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;240182;377607;0;876367
2025-09-24 15:20:00;;2433699;NaN;1404804;NaN;246286;2445594;215170;1816959;157379;0;12664;73322;19606;5908;0;NaN;27788;73967;681215;NaN;NaN;NaN;NaN;13888;NaN;55131;1004673;471297;102398;237546;NaN;170613;6798686;476;NaN;NaN;7356;NaN;28147;0;0;NaN;NaN;NaN;112629;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2725;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;240241;377773;0;877007
2025-09-24 15:30:00;;2434806;NaN;1406885;NaN;246808;2447002;215381;1818016;157656;0;12665;73396;19621;5918;0;NaN;27799;73967;681708;NaN;NaN;NaN;NaN;13889;NaN;55146;1005264;472173;102638;237992;NaN;170886;6801394;476;NaN;NaN;7358;NaN;28147;0;0;NaN;NaN;NaN;112667;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2810;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;240301;377926;0;877464
2025-09-24 15:40:00;;2435912;NaN;1408961;NaN;247327;2448872;215591;1819075;157932;0;12666;73463;19637;5930;0;NaN;27810;73967;682201;NaN;NaN;NaN;NaN;13889;NaN;55161;1005855;473049;102879;238439;NaN;171280;6804739;476;NaN;NaN;7359;NaN;28147;0;0;NaN;NaN;NaN;112738;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2896;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;240380;378136;0;877977
2025-09-24 15:50:00;;2437018;NaN;1411058;NaN;247803;2450262;215802;1820131;158209;0;12666;73537;19652;5941;0;NaN;27821;73967;682693;NaN;NaN;NaN;NaN;13889;NaN;55176;1006445;473975;103119;238885;NaN;171579;6807292;482;NaN;NaN;7361;NaN;28147;0;0;NaN;NaN;NaN;112768;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2981;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;240439;378337;0;878389
