"sep=;"
A;modbus:9_mb_WHr_I;modbus:8_mb_WHr_I;modbus:8_mb_WHr_I;modbus:8_mb_WHr_I;modbus:9_mb_WHr_I;modbus:9_mb_WHr_I
Device Name;TTA-1 - MEDICION EMERGENCIA;TG1 - MEDICION GENERAL;TG1 - MEDICION GENERAL;TG1 - MEDICION GENERAL;TTA-1 - MEDICION EMERGENCIA;TTA-1 - MEDICION EMERGENCIA
Device type;;;;;;
Measurement Name;Total Delivered Active Energy;Total Delivered Active Energy;Total Delivered Reactive Energy;Total Received Reactive Energy;Total Delivered Reactive Energy;Total Received Reactive Energy
Measurement Unit;Wh;Wh;VArh;VArh;VArh;VArh
2025/09/12 01:20:00;44690727;43673594;5877769;9263049;1787833;15960087
2025/09/12 01:30:00;44696485;43679906;5877800;9264983;1787833;15962242
2025/09/12 01:40:00;44702332;43686298;5877818;9266935;1787833;15964357
2025/09/12 01:50:00;44708100;43692619;5877818;9268979;1787833;15966503
2025/09/12 02:00:00;44713950;43699022;5877833;9270956;1787833;15968628
2025/09/12 02:10:00;44719679;43705321;5877834;9273010;1787833;15970806
2025/09/12 02:20:00;44725508;43711710;5877874;9274897;1787833;15972996
2025/09/12 02:30:00;44731307;43718069;5877874;9276997;1787833;15975194
2025/09/12 02:40:00;44737017;43724338;5877874;9279037;1787833;15977421
2025/09/12 02:50:00;44742882;43730767;5877909;9280737;1787833;15979610
2025/09/12 03:00:00;44748717;43737167;5877909;9282726;1787833;15981805
2025/09/12 03:10:00;44754303;43743318;5877922;9284582;1787833;15984084
2025/09/12 03:20:00;44759840;43749421;5877922;9286702;1787833;15986354
2025/09/12 03:30:00;44765365;43755513;5877922;9288828;1787833;15988607
2025/09/12 03:40:00;44770832;43761548;5877922;9290999;1787833;15990903
2025/09/12 03:50:00;44776325;43767609;5877922;9293136;1787833;15993169
2025/09/12 04:00:00;44781965;43773819;5877922;9295202;1787833;15995374
2025/09/12 04:10:00;44787532;43779952;5877922;9297321;1787833;15997623
2025/09/12 04:20:00;44793032;43786016;5877922;9299478;1787833;15999919
2025/09/12 04:30:00;44798516;43792065;5877922;9301623;1787833;16002199
2025/09/12 04:40:00;44803936;43798049;5877922;9303795;1787833;16004495
2025/09/12 04:50:00;44809338;43804016;5877922;9305971;1787833;16006795
2025/09/12 05:00:00;44814756;43810000;5877922;9308139;1787833;16009092
2025/09/12 05:10:00;44820223;43816032;5877922;9310281;1787833;16011372
2025/09/12 05:20:00;44825764;43822130;5877922;9312404;1787833;16013641
2025/09/12 05:30:00;44831325;43828257;5877945;9314484;1787833;16015899
2025/09/12 05:40:00;44836817;43834325;5877945;9316611;1787833;16018160
2025/09/12 05:50:00;44842534;43840599;5877945;9318650;1787833;16020329
2025/09/12 06:00:00;44848243;43846876;5877945;9320708;1787833;16022519
2025/09/12 06:10:00;44853732;43852941;5877945;9322843;1787833;16024778
2025/09/12 06:20:00;44859190;43858964;5877945;9324993;1787833;16027051
2025/09/12 06:30:00;44864764;43865098;5877945;9327094;1787833;16029295
2025/09/12 06:40:00;44870269;43871172;5877945;9329249;1787833;16031565
2025/09/12 06:50:00;44875746;43877218;5877945;9331405;1787833;16033840
2025/09/12 07:00:00;44881226;43883266;5877945;9333548;1787833;16036102
2025/09/12 07:10:00;44886681;43889291;5877945;9335701;1787833;16038374
2025/09/12 07:20:00;44892197;43895374;5877957;9337797;1787833;16040622
2025/09/12 07:30:00;44897901;43901647;5877957;9339833;1787833;16042787
2025/09/12 07:40:00;44903611;43907926;5877957;9341867;1787833;16044955
2025/09/12 07:50:00;44909365;43914266;5877957;9343901;1787833;16047120
2025/09/12 08:00:00;44915105;43920588;5877957;9345921;1787833;16049276
2025/09/12 08:10:00;44920792;43926830;5877957;9347939;1787833;16051431
2025/09/12 08:20:00;44926470;43933079;5877957;9349961;1787833;16053583
2025/09/12 08:30:00;44932145;43939314;5877957;9351981;1787833;16055732
2025/09/12 08:40:00;44937672;43945402;5877957;9354068;1787833;16057958
2025/09/12 08:50:00;44943119;43951410;5877957;9356203;1787833;16060210
2025/09/12 09:00:00;44948569;43957420;5877957;9358332;1787833;16062460
2025/09/12 09:10:00;44954057;43963467;5877957;9360460;1787833;16064706
2025/09/12 09:20:00;44959569;43969528;5877957;9362568;1787833;16066934
2025/09/12 09:30:00;44965304;43975831;5877957;9364586;1787833;16069084
2025/09/12 09:40:00;44970978;43982062;5877957;9366603;1787833;16071229
2025/09/12 09:50:00;44976649;43988291;5877957;9368617;1787833;16073373
2025/09/12 10:00:00;44982305;43994505;5877957;9370634;1787833;16075519
2025/09/12 10:10:00;44987953;44000697;5877957;9372643;1787833;16077660
2025/09/12 10:20:00;44993707;44007014;5878086;9374183;1787833;16079780
2025/09/12 10:30:00;44999168;44013028;5878086;9376295;1787833;16082008
2025/09/12 10:40:00;45004651;44019056;5878086;9378409;1787833;16084242
2025/09/12 10:50:00;45010071;44025039;5878086;9380538;1787833;16086481
2025/09/12 11:00:00;45015514;44031025;5878086;9382655;1787833;16088720
2025/09/12 11:10:00;45020924;44036985;5878086;9384799;1787833;16090973
2025/09/12 11:20:00;45026326;44042934;5878086;9386949;1787833;16093230
2025/09/12 11:30:00;45031777;44048937;5878086;9389090;1787833;16095490
2025/09/12 11:40:00;45037221;44054952;5878092;9391255;1787833;16097782
2025/09/12 11:50:00;45042688;44061001;5878103;9393412;1787833;16100075
2025/09/12 12:00:00;45048184;44067068;5878103;9395537;1787833;16102351
2025/09/12 12:10:00;45053923;44073383;5878103;9397568;1787833;16104531
2025/09/12 12:20:00;45059658;44079692;5878114;9399591;1787833;16106710
2025/09/12 12:30:00;45065284;44085891;5878114;9401380;1787833;16108949
2025/09/12 12:40:00;45070818;44091998;5878139;9403409;1787833;16111207
2025/09/12 12:50:00;45076429;44098176;5878182;9405326;1787833;16113449
2025/09/12 13:00:00;45082067;44104386;5878201;9407245;1787833;16115670
2025/09/12 13:10:00;45088050;44110941;5878288;9408800;1787833;16117805
2025/09/12 13:20:00;45093884;44117346;5878301;9410529;1787833;16119986
2025/09/12 13:30:00;45099960;44123993;5878384;9412050;1787833;16122127
2025/09/12 13:40:00;45106024;44130625;5878422;9413649;1787833;16124246
2025/09/12 13:50:00;45112077;44137244;5878462;9415267;1787833;16126384
2025/09/12 14:00:00;45118011;44143748;5878563;9416785;1787833;16128572
2025/09/12 14:10:00;45124001;44150304;5878613;9418385;1787833;16130740
2025/09/12 14:20:00;45130027;44156893;5878716;9419952;1787833;16132884
2025/09/12 14:30:00;45136081;44163512;5878817;9421469;1787833;16135027
2025/09/12 14:40:00;45142346;44170327;5879455;9422520;1787833;16137163
2025/09/12 14:50:00;45148615;44177173;5879506;9424163;1787833;16139250
2025/09/12 15:00:00;45154868;44183992;5879637;9425650;1787833;16141344
2025/09/12 15:10:00;45161005;44190679;5879748;9427135;1787833;16143449
2025/09/12 15:20:00;45167120;44197371;5879820;9428803;1787833;16145547
2025/09/12 15:30:00;45173135;44203949;5879897;9430529;1787833;16147672
2025/09/12 15:40:00;45179091;44210464;5879938;9432403;1787833;16149800
2025/09/12 15:50:00;45185061;44216993;5879997;9434217;1787833;16151930
2025/09/12 16:00:00;45191226;44223724;5880054;9435884;1787833;16154007
2025/09/12 16:10:00;45197375;44230436;5880146;9437530;1787833;16156089
2025/09/12 16:20:00;45203434;44237059;5880233;9439066;1787833;16158212
2025/09/12 16:30:00;45209628;44243807;5880324;9440531;1787833;16160315
2025/09/12 16:40:00;45215700;44250444;5880361;9442340;1787833;16162408
2025/09/12 16:50:00;45221802;44257121;5880418;9444008;1787833;16164512
2025/09/12 17:00:00;45228043;44263927;5880524;9445546;1787833;16166606
2025/09/12 17:10:00;45234090;44270542;5880566;9447397;1787833;16168719
2025/09/12 17:20:00;45240290;44277309;5880794;9448667;1787833;16170800
2025/09/12 17:30:00;45246000;44283591;5880794;9450738;1787833;16173051
2025/09/12 17:40:00;45252120;44290278;5880957;9452086;1787841;16175152
2025/09/12 17:50:00;45258200;44296921;5881060;9453444;1787841;16177256
2025/09/12 18:00:00;45264188;44303480;5881104;9454942;1787841;16179398
2025/09/12 18:10:00;45270232;44310089;5881194;9456469;1787841;16181490
2025/09/12 18:20:00;45276130;44316542;5881201;9458406;1787841;16183594
2025/09/12 18:30:00;45282093;44323056;5881205;9460310;1787841;16185689
2025/09/12 18:40:00;45288230;44329745;5881251;9462024;1787841;16187777
2025/09/12 18:50:00;45294293;44336358;5881281;9463843;1787841;16189840
2025/09/12 19:00:00;45300200;44342818;5881284;9465772;1787841;16191962
2025/09/12 19:10:00;45306188;44349356;5881319;9467603;1787841;16194062
2025/09/12 19:20:00;45312348;44356063;5881328;9469414;1787841;16196120
2025/09/12 19:30:00;45318412;44362674;5881352;9471187;1787841;16198203
2025/09/12 19:40:00;45324462;44369270;5881363;9473010;1787841;16200262
2025/09/12 19:50:00;45330580;44375932;5881421;9474793;1787867;16202277
2025/09/12 20:00:00;45336704;44382604;5881773;9475967;1787909;16204303
2025/09/12 20:10:00;45342909;44389355;5882032;9477324;1787909;16206340
2025/09/12 20:20:00;45348999;44395992;5882055;9479216;1787909;16208409
2025/09/12 20:30:00;45355115;44402657;5882068;9481133;1787909;16210479
2025/09/12 20:40:00;45361187;44409285;5882095;9482944;1787909;16212561
2025/09/12 20:50:00;45367420;44416077;5882150;9484694;1787909;16214630
2025/09/12 21:00:00;45373564;44422783;5882192;9486474;1787909;16216727
2025/09/12 21:10:00;45379533;44429315;5882192;9488378;1787909;16218838
2025/09/12 21:20:00;45385621;44435965;5882213;9490218;1787909;16220938
2025/09/12 21:30:00;45391686;44442591;5882310;9491996;1787909;16223071
2025/09/12 21:40:00;45397657;44449125;5882363;9493786;1787909;16225209
2025/09/12 21:50:00;45403782;44455812;5882482;9495568;1787939;16227290
2025/09/12 22:00:00;45409906;44462496;5882651;9497292;1787954;16229389
2025/09/12 22:10:00;45415871;44469024;5882693;9499164;1787954;16231513
2025/09/12 22:20:00;45421846;44475557;5882718;9501052;1787954;16233658
2025/09/12 22:30:00;45428050;44482326;5882762;9502776;1787954;16235763
2025/09/12 22:40:00;45434181;44489018;5882825;9504555;1787954;16237869
2025/09/12 22:50:00;45440248;44495652;5882894;9506346;1787954;16240014
2025/09/12 23:00:00;45446267;44502232;5883428;9507713;1787954;16242130
2025/09/12 23:10:00;45452243;44508770;5883477;9509519;1787954;16244243
2025/09/12 23:20:00;45458069;44515156;5883497;9511476;1787954;16246378
2025/09/12 23:30:00;45463981;44521625;5883519;9513319;1787954;16248488
2025/09/12 23:40:00;45469688;44527891;5883540;9515338;1787954;16250667
2025/09/12 23:50:00;45475447;44534207;5883542;9517322;1787954;16252805
2025/09/13 00:00:00;45481153;44540471;5883550;9519274;1787954;16254954
2025/09/13 00:10:00;45486940;44546808;5883594;9521189;1787954;16257106
2025/09/13 00:20:00;45492641;44553068;5883644;9523126;1787954;16259279
2025/09/13 00:30:00;45498481;44559467;5883664;9525024;1787954;16261408
2025/09/13 00:40:00;45504155;44565712;5883697;9527023;1787954;16263591
2025/09/13 00:50:00;45509871;44571979;5883765;9528922;1787954;16265762
2025/09/13 01:00:00;45515791;44578461;5883775;9530861;1787954;16267852
2025/09/13 01:10:00;45521636;44584868;5883783;9532725;1787954;16269956
2025/09/13 01:20:00;45527406;44591209;5883829;9534581;1787954;16272089
2025/09/13 01:30:00;45533285;44597641;5883870;9536453;1787954;16274197
2025/09/13 01:40:00;45539128;44604059;5883897;9538322;1787954;16276294
2025/09/13 01:50:00;45544755;44610252;5883938;9540236;1787954;16278471
2025/09/13 02:00:00;45550426;44616488;5883967;9542237;1787954;16280650
2025/09/13 02:10:00;45556272;44622901;5884024;9544107;1787954;16282778
2025/09/13 02:20:00;45562199;44629394;5884099;9545905;1787954;16284904
2025/09/13 02:30:00;45568106;44635869;5884174;9547656;1787954;16287062
2025/09/13 02:40:00;45573831;44642166;5884214;9549259;1787954;16289281
2025/09/13 02:50:00;45579552;44648458;5884338;9550918;1787954;16291504
2025/09/13 03:00:00;45585346;44654822;5884389;9552329;1787954;16293714
2025/09/13 03:10:00;45591086;44661137;5884389;9554323;1787954;16295907
2025/09/13 03:20:00;45596548;44667172;5884389;9556428;1787954;16298181
2025/09/13 03:30:00;45601961;44673160;5884389;9558589;1787954;16300472
2025/09/13 03:40:00;45607381;44679148;5884389;9560738;1787954;16302749
2025/09/13 03:50:00;45612747;44685081;5884389;9562875;1787954;16305014
2025/09/13 04:00:00;45618138;44691039;5884389;9565017;1787954;16307282
2025/09/13 04:10:00;45623624;44697091;5884389;9567098;1787954;16309511
2025/09/13 04:20:00;45629189;44703221;5884407;9569161;1787954;16311727
2025/09/13 04:30:00;45634581;44709176;5884407;9571309;1787954;16314006
2025/09/13 04:40:00;45640010;44715154;5884407;9573446;1787954;16316278
2025/09/13 04:50:00;45645359;44721075;5884407;9575585;1787954;16318550
2025/09/13 05:00:00;45650996;44727279;5884407;9577619;1787954;16320726
2025/09/13 05:10:00;45656430;44733290;5884407;9579736;1787954;16322973
2025/09/13 05:20:00;45661888;44739304;5884407;9581817;1787954;16325208
2025/09/13 05:30:00;45667353;44745335;5884407;9583888;1787954;16327441
2025/09/13 05:40:00;45672909;44751471;5884407;9585950;1787954;16329660
2025/09/13 05:50:00;45678407;44757536;5884407;9587942;1787954;16331906
2025/09/13 06:00:00;45683799;44763498;5884407;9590066;1787954;16334155
2025/09/13 06:10:00;45689174;44769442;5884407;9592186;1787954;16336402
2025/09/13 06:20:00;45694608;44775448;5884407;9594272;1787954;16338641
2025/09/13 06:30:00;45700100;44781509;5884407;9596348;1787954;16340848
2025/09/13 06:40:00;45705682;44787662;5884407;9598392;1787954;16343032
2025/09/13 06:50:00;45711167;44793718;5884407;9600495;1787954;16345265
2025/09/13 07:00:00;45716729;44799854;5884407;9602552;1787954;16347459
2025/09/13 07:10:00;45722331;44806028;5884407;9604562;1787954;16349612
2025/09/13 07:20:00;45728032;44812301;5884407;9606499;1787954;16351758
2025/09/13 07:30:00;45733654;44818491;5884407;9608480;1787954;16353901
2025/09/13 07:40:00;45739265;44824667;5884407;9610479;1787954;16356041
2025/09/13 07:50:00;45744906;44830872;5884407;9612481;1787954;16358180
2025/09/13 08:00:00;45750540;44837071;5884477;9614127;1787954;16360352
2025/09/13 08:10:00;45756073;44843169;5884477;9616153;1787954;16362526
2025/09/13 08:20:00;45761728;44849391;5884477;9618148;1787954;16364663
2025/09/13 08:30:00;45767197;44855427;5884477;9620224;1787954;16366870
2025/09/13 08:40:00;45772578;44861375;5884477;9622344;1787954;16369118
2025/09/13 08:50:00;45777966;44867329;5884477;9624466;1787954;16371367
2025/09/13 09:00:00;45783390;44873322;5884477;9626593;1787954;16373621
2025/09/13 09:10:00;45788810;44879309;5884477;9628716;1787954;16375871
2025/09/13 09:20:00;45794317;44885383;5884477;9630791;1787954;16378076
2025/09/13 09:30:00;45799929;44891562;5884477;9632804;1787954;16380230
2025/09/13 09:40:00;45805525;44897725;5884477;9634814;1787954;16382380
2025/09/13 09:50:00;45811117;44903883;5884477;9636827;1787954;16384530
2025/09/13 10:00:00;45816743;44910076;5884477;9638833;1787954;16386674
2025/09/13 10:10:00;45822377;44916277;5884477;9640840;1787954;16388820
2025/09/13 10:20:00;45827745;44922213;5884477;9642959;1787954;16391063
2025/09/13 10:30:00;45833170;44928205;5884477;9645043;1787954;16393275
2025/09/13 10:40:00;45838755;44934355;5884477;9647051;1787954;16395422
2025/09/13 10:50:00;45844372;44940538;5884477;9649056;1787954;16397570
2025/09/13 11:00:00;45849982;44946713;5884477;9651070;1787954;16399719
2025/09/13 11:10:00;45855591;44952886;5884477;9653083;1787954;16401869
2025/09/13 11:20:00;45861143;44959002;5884477;9655130;1787954;16404054
2025/09/13 11:30:00;45866536;44964959;5884477;9657240;1787954;16406305
2025/09/13 11:40:00;45871907;44970893;5884477;9659349;1787954;16408557
2025/09/13 11:50:00;45877353;44976898;5884477;9661385;1787954;16410793
2025/09/13 12:00:00;45882758;44982860;5884477;9663450;1787954;16413024
2025/09/13 12:10:00;45888181;44988859;5884477;9665528;1787954;16415243
2025/09/13 12:20:00;45893636;44994866;5884477;9667581;1787954;16417447
2025/09/13 12:30:00;45899187;45000978;5884477;9669576;1787954;16419629
2025/09/13 12:40:00;45904765;45007112;5884477;9671505;1787954;16421804
2025/09/13 12:50:00;45910384;45013305;5884477;9673370;1787954;16423948
2025/09/13 13:00:00;45915849;45019328;5884477;9675345;1787954;16426147
2025/09/13 13:10:00;45921568;45025608;5884526;9677206;1787954;16428295
2025/09/13 13:20:00;45927491;45032086;5884578;9679038;1787954;16430416
2025/09/13 13:30:00;45933431;45038549;5884601;9680949;1787954;16432532
2025/09/13 13:40:00;45939421;45044753;5884601;9683071;1787954;16434651
2025/09/13 13:50:00;45945376;45050983;5884610;9685135;1787954;16436767
2025/09/13 14:00:00;45951375;45057555;5884742;9686796;1787954;16438900
2025/09/13 14:10:00;45957404;45064145;5884817;9688460;1787954;16440995
2025/09/13 14:20:00;45963447;45070755;5884917;9690114;1787954;16443073
2025/09/13 14:30:00;45969500;45077372;5885034;9691685;1787954;16445164
2025/09/13 14:40:00;45975614;45084050;5885163;9693263;1787954;16447211
2025/09/13 14:50:00;45981487;45090488;5885268;9694973;1787954;16449307
2025/09/13 15:00:00;45987405;45096969;5885336;9696739;1787954;16451380
2025/09/13 15:10:00;45993472;45103596;5885401;9698388;1787954;16453412
2025/09/13 15:20:00;45999554;45110237;5885429;9700106;1787954;16455440
2025/09/13 15:30:00;46005543;45116789;5885484;9701825;1787954;16457501
2025/09/13 15:40:00;46011600;45123402;5885554;9703496;1787954;16459525
2025/09/13 15:50:00;46017552;45129910;5885595;9705276;1787954;16461600
2025/09/13 16:00:00;46023403;45136323;5885682;9707068;1787969;16463685
2025/09/13 16:10:00;46029504;45142979;5886060;9708517;1788038;16465665
2025/09/13 16:20:00;46035538;45149565;5886389;9709950;1788087;16467677
2025/09/13 16:30:00;46041509;45156086;5886499;9711667;1788115;16469738
2025/09/13 16:40:00;46047539;45162453;5886503;9713646;1788115;16471792
2025/09/13 16:50:00;46053666;45169129;5886509;9715385;1788115;16473815
2025/09/13 17:00:00;46059671;45175703;5886521;9717206;1788115;16475864
2025/09/13 17:10:00;46065523;45182115;5886521;9719147;1788115;16477966
2025/09/13 17:20:00;46071379;45188531;5886530;9721069;1788115;16480087
2025/09/13 17:30:00;46077573;45195276;5886554;9722790;1788115;16482150
2025/09/13 17:40:00;46083518;45201783;5886560;9724629;1788115;16484255
2025/09/13 17:50:00;46089619;45208443;5886602;9726387;1788115;16486335
2025/09/13 18:00:00;46095668;45215069;5886612;9728242;1788115;16488405
2025/09/13 18:10:00;46101596;45221563;5886617;9730149;1788115;16490498
2025/09/13 18:20:00;46107691;45228214;5886617;9731921;1788115;16492562
2025/09/13 18:30:00;46113774;45234865;5886623;9733769;1788115;16494641
2025/09/13 18:40:00;46119769;45241422;5886641;9735620;1788115;16496747
2025/09/13 18:50:00;46125749;45247975;5886654;9737482;1788115;16498862
2025/09/13 19:00:00;46131732;45254506;5886666;9739300;1788115;16500960
2025/09/13 19:10:00;46137665;45260998;5886666;9741246;1788115;16503098
2025/09/13 19:20:00;46143630;45267533;5886666;9743153;1788115;16505207
2025/09/13 19:30:00;46149704;45274155;5886666;9744986;1788115;16507287
2025/09/13 19:40:00;46155733;45280741;5886667;9746840;1788115;16509367
2025/09/13 19:50:00;46161798;45287365;5886670;9748666;1788115;16511427
2025/09/13 20:00:00;46167797;45293918;5886792;9750476;1788115;16513544
2025/09/13 20:10:00;46174077;45300761;5887019;9751863;1788115;16515607
2025/09/13 20:20:00;46180153;45307398;5887045;9753636;1788115;16517701
2025/09/13 20:30:00;46186243;45314056;5887072;9755482;1788115;16519810
2025/09/13 20:40:00;46192172;45320524;5887106;9757379;1788115;16521955
2025/09/13 20:50:00;46198099;45327005;5887113;9759310;1788115;16524111
2025/09/13 21:00:00;46204127;45333594;5887113;9761263;1788115;16526230
2025/09/13 21:10:00;46209887;45339910;5887113;9763275;1788115;16528381
2025/09/13 21:20:00;46215757;45346334;5887120;9765269;1788115;16530550
2025/09/13 21:30:00;46221691;45352823;5887137;9767249;1788115;16532726
2025/09/13 21:40:00;46227518;45359203;5887137;9769295;1788115;16534918
2025/09/13 21:50:00;46233489;45365726;5887137;9771231;1788115;16537084
2025/09/13 22:00:00;46239545;45372361;5887148;9773070;1788115;16539199
2025/09/13 22:10:00;46245415;45378783;5887148;9775041;1788115;16541360
2025/09/13 22:20:00;46251275;45385217;5887153;9776988;1788115;16543541
2025/09/13 22:30:00;46257231;45391734;5887166;9778938;1788115;16545725
2025/09/13 22:40:00;46263279;45398335;5887201;9780865;1788115;16547926
2025/09/13 22:50:00;46269271;45404896;5887231;9782878;1788115;16550118
2025/09/13 23:00:00;46275298;45411497;5887260;9784708;1788115;16552272
2025/09/13 23:10:00;46281313;45418083;5887263;9786612;1788115;16554419
2025/09/13 23:20:00;46287180;45424514;5887264;9788630;1788115;16556603
2025/09/13 23:30:00;46293162;45431060;5887484;9790187;1788115;16558771
2025/09/13 23:40:00;46299144;45437600;5887484;9792135;1788115;16560905
2025/09/13 23:50:00;46305061;45444076;5887484;9794102;1788115;16563034
2025/09/14 00:00:00;46310695;45450177;5887506;9796200;1788134;16565268
2025/09/14 00:10:00;46316651;45456698;5887518;9798090;1788134;16567406
2025/09/14 00:20:00;46322455;45463067;5887518;9800079;1788134;16569576
2025/09/14 00:30:00;46328410;45469587;5887518;9802011;1788134;16571695
2025/09/14 00:40:00;46334216;45475966;5887518;9804023;1788134;16573849
2025/09/14 00:50:00;46339954;45482260;5887518;9806071;1788134;16576034
2025/09/14 01:00:00;46345955;45488837;5887535;9807928;1788134;16578149
2025/09/14 01:10:00;46351615;45495022;5887545;9809965;1788138;16580405
