"sep=;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;2
Element ID;zigbee:1_zd_WHr_I;zigbee:2_zd_WHr_I;.;zigbee:4_zd_WHr_I;zigbee:5_zd_WHr_I;zigbee:6_zd_WHr_I;zigbee:7_zd_WHr_I;zigbee:8_zd_WHr_I;zigbee:9_zd_WHr_I;.;zigbee:11_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:13_zd_WHr_I;zigbee:14_zd_WHr_I;zigbee:15_zd_WHr_I;zigbee:16_zd_WHr_I;zigbee:17_zd_WHr_I;zigbee:18_zd_WHr_I;zigbee:19_zd_WHr_I;zigbee:20_zd_WHr_I;zigbee:21_zd_WHr_I;zigbee:22_zd_WHr_I;zigbee:23_zd_WHr_I;zigbee:24_zd_WHr_I;zigbee:25_zd_WHr_I;zigbee:26_zd_WHr_I;zigbee:27_zd_WHr_I;zigbee:28_zd_WHr_I;zigbee:29_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:31_zd_WHr_I;zigbee:32_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:34_zd_WHr_I;modbus:1_mb_WHr_I;zigbee:32_zd_WHr_I;zigbee:32_zd_WHr_I;modbus:1_mb_WHr_I;modbus:1_mb_WHr_I;zigbee:11_zd_WHr_I;zigbee:11_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:12_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:30_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:33_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:4_zd_WHr_I;zigbee:31_zd_WHr_I;zigbee:31_zd_WHr_I
2025/09/13 04:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;22319;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53261;114263;0;477874;69;8856;32754;163063;41126;3629;;;;;5862;3529;;;;
2025/09/13 04:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;22382;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53388;114586;0;478196;69;8887;32754;163195;41191;3673;;;;;5879;3540;;;;
2025/09/13 05:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;22521;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53515;114783;0;478505;69;8909;32754;163320;41248;3786;;;;;5882;3548;;;;
2025/09/13 05:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;22695;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53684;114817;0;478762;69;8932;32754;163427;41342;3930;;;;;5906;3548;;;;
2025/09/13 05:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;22810;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53811;114843;0;478811;69;8963;32754;163448;41386;4001;;;;;5915;3548;;;;
2025/09/13 05:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;22847;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;53938;114880;0;478811;69;8985;32754;163448;41526;4001;;;;;5937;3548;;;;
2025/09/13 05:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;22915;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;54108;114919;0;478811;69;9008;32754;163448;41631;4028;;;;;5944;3548;;;;
2025/09/13 05:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;23101;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;54235;114952;0;478811;69;9038;32754;163448;41682;4205;;;;;5967;3548;;;;
2025/09/13 06:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;23290;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;54362;114982;0;478811;69;9061;32754;163448;41739;4371;;;;;5989;3548;;;;
2025/09/13 06:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;23524;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;54531;115012;0;478811;69;9084;32754;163448;41816;4564;;;;;5992;3548;;;;
2025/09/13 06:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;23643;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;54658;115063;0;478811;69;9114;32754;163448;41884;4652;;;;;6022;3548;;;;
2025/09/13 06:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;23685;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;54785;115076;0;478811;69;9137;32754;163448;41967;4660;;;;;6028;3548;;;;
2025/09/13 06:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;23779;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;54955;115113;0;478811;69;9159;32754;163448;42057;4714;;;;;6046;3548;;;;
2025/09/13 06:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;23931;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;55082;115167;0;478811;69;9190;32754;163448;42111;4847;;;;;6074;3548;;;;
2025/09/13 07:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24101;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;55209;115180;0;478811;69;9212;32754;163448;42156;5015;;;;;6077;3548;;;;
2025/09/13 07:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24175;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;55379;115213;0;478811;69;9235.7;32754;163448;42253;5045;;;;;6101;3548;;;;
2025/09/13 07:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24212;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;55506;115260;0;478811;69;9265;32754;163448;42327;5052;;;;;6113;3548;;;;
2025/09/13 07:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24364;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;55634;115289;0;478811;69;9288;32754;163448;42373;5193;;;;;6133;3548;;;;
2025/09/13 07:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24436;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;55803;115315;0;478811;69;9310;32754;163448;42477;5220;;;;;6140;3548;;;;
2025/09/13 07:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24558;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;55929;115377;0;478811;69;9341;32754;163448;42529;5334;;;;;6163;3548;;;;
2025/09/13 08:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24659;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;56057;115426;0;478811;69;9363;32754;163448;42596;5394;;;;;6171;3548;;;;
2025/09/13 08:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24695;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;56226;115480;0;478811;69;9386;32754;163448;42690;5394;;;;;6206;3548;;;;
2025/09/13 08:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24723;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;56353;115527;0;478811;69;9416;32754;163448;42760;5394;;;;;6241;3548;;;;
2025/09/13 08:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24750;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;56480;115555;0;478811;69;9439;32754;163448;42830;5394;;;;;6255;3548;;;;
2025/09/13 08:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24787;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;56649;115584;0;478811;69;9462;32754;163448;42923;5394;;;;;6266;3548;;;;
2025/09/13 08:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24815;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;56776;115634;0;478811;69;9492;32754;163448;42993;5394;;;;;6297;3548;;;;
2025/09/13 09:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24842;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;56903;115643;0;478811;69;9515;32754;163448;43063;5394;;;;;6297;3548;;;;
2025/09/13 09:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24879;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;57073;115692;0;478811;69;9538;32754;163448;43156;5394;;;;;6321;3548;;;;
2025/09/13 09:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24906;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;57200;115726;0;478811;69;9568;32754;163448;43227;5394;;;;;6338;3548;;;;
2025/09/13 09:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24934;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;57327;115751;0;478811;69;9591;32754;163448;43297;5394;;;;;6352;3548;;;;
2025/09/13 09:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24970;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;57496;115787;0;478811;69;9614;32754;163448;43390;5394;;;;;6363;3548;;;;
2025/09/13 09:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;24998;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;57623;115824;0;478811;69;9644;32754;163448;43460;5394;;;;;6382;3548;;;;
2025/09/13 10:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25016;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;57750;115859;0;478811;69;9667;32754;163448;43530;5394;;;;;6406;3548;;;;
2025/09/13 10:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25062;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;57920;115873;0;478811;69;9690;32754;163448;43624;5394;;;;;6406;3548;;;;
2025/09/13 10:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25090;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;58046;115925;0;478811;69;9720;32754;163448;43694;5394;;;;;6435;3548;;;;
2025/09/13 10:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25117;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;58174;115950;0;478811;69;9742;32754;163448;43764;5394;;;;;6444;3548;;;;
2025/09/13 10:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25154;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;58343;115976;0;478811;69;9765;32754;163448;43857;5394;;;;;6459;3548;;;;
2025/09/13 10:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25181;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;58470;116017;0;478811;69;9796;32754;163448;43927;5394;;;;;6486;3548;;;;
2025/09/13 11:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25209;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;58597;116050;0;478811;69;9818;32754;163448;43997;5394;;;;;6488;3548;;;;
2025/09/13 11:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25246;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;58766;116082;0;478811;69;9841;32754;163448;44091;5394;;;;;6511;3548;;;;
2025/09/13 11:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25273;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;58893;116107;0;478811;69;9872;32754;163448;44160;5394;;;;;6523;3548;;;;
2025/09/13 11:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25301;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59020;116141;0;478811;69;9894;32754;163448;44230;5394;;;;;6540;3548;;;;
2025/09/13 11:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25338;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59189;116186;0;478811;69;9917;32754;163448;44324;5394;;;;;6552;3548;;;;
2025/09/13 11:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25365;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59316;116205;0;478811;69;9948;32754;163448;44395;5394;;;;;6567;3548;;;;
2025/09/13 12:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25393;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59442;116247;0;478811;69;9971;32754;163448;44465;5394;;;;;6592;3548;;;;
2025/09/13 12:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25430;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59612;116272;0;478811;69;9993;32754;163448;44559;5394;;;;;6592;3548;;;;
2025/09/13 12:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25458;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59739;116309;0;478811;69;10024;32754;163448;44629;5394;;;;;6618;3548;;;;
2025/09/13 12:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25485;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;59865;116341;0;478811;69;10047;32754;163448;44699;5394;;;;;6634;3548;;;;
2025/09/13 12:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25523;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;60034;116363;0;478860;69;10070;32754;163469;44793;5394;;;;;6645;3548;;;;
2025/09/13 12:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25551;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;60161;116409;0;479048;69;10100;32754;163550;44863;5394;;;;;6669;3548;;;;
2025/09/13 13:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25578;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;60288;116437;0;479229;69;10123;32754;163629;44933;5394;;;;;6674;3548;;;;
2025/09/13 13:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25616;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;60456;116690;0;479408;69;10146;32754;163707;45026;5394;;;;;6684;3553;;;;
2025/09/13 13:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25644;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;60583;116893;0;479829;69;10176;32754;163845;45096;5394;;;;;6691;3570;;;;
2025/09/13 13:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25672;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;60710;117135;0;480236;69;10198;32754;164023;45166;5394;;;;;6701;3579;;;;
2025/09/13 13:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25717;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;60879;117417;0;480576;69;10221;32754;164156;45270;5394;;;;;6709;3587;;;;
2025/09/13 13:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25754;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;61005;117608;0;480872;69;10251;32754;164278;45351;5394;;;;;6713;3601;;;;
2025/09/13 14:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25797;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;61132;117843;0;481159;69;10274;32754;164397;45453;5394;;;;;6733;3603;;;;
2025/09/13 14:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25855;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;61301;118119;0;481452;69;10296;32754;164514;45583;5394;;;;;6733;3612;;;;
2025/09/13 14:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25885;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;61446;118321;0;481740;69;10327;32754;164631;45660;5394;;;;;6751;3619;;;;
2025/09/13 14:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25912;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;61589;118542;0;482040;69;10351;32764;164740;45733;5394;;;;;6761;3619;;;;
2025/09/13 14:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25949;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;61758;118817;0;482286;69;10375;32764;164843;45831;5394;;;;;6769;3627;;;;
2025/09/13 14:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;25977;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;61885;119031;0;482507;69;10406;32764;164938;45902;5394;;;;;6784;3634;;;;
2025/09/13 15:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;26004;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;62012;119240;0;482692;69;10430;32764;165019;45973;5394;;;;;6784;3644;;;;
2025/09/13 15:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;26050;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;62181;119515;0;483045;69;10454;32786;165115;46059;5413;;;;;6797;3649;;;;
2025/09/13 15:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;26099;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;62308;119735;0;483403;69;10478;32786;165247;46105;5472;;;;;6806;3663;;;;
2025/09/13 15:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;26252;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;62435;119961;0;483744;69;10510;32786;165379;46322;5472;;;;;6813;3679;;;;
2025/09/13 15:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;26363;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;62604;120259;0;484089;69;10534;32796;165493;46490;5472;;;;;6820;3688;;;;
2025/09/13 15:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;26428;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;62730;120478;0;484491;69;10566;32844;165570;46591;5472;;;;;6823;3711;;;;
2025/09/13 16:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;26492;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;62857;120736;0;484941;69;10590;32920;165630;46668;5472;;;;;6836;3720;;;;
2025/09/13 16:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;26577;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;63026;121030;0;485357;69;10614;32962;165744;46743;5521;;;;;6839;3739;;;;
2025/09/13 16:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;26697;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;63152;121256;0;485705;69;10645;32968;165866;46865;5521;;;;;6846;3752;;;;
2025/09/13 16:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;26756;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;63279;121502;0;486062;69;10669;32989;165974;46933;5521;;;;;6855;3758;;;;
2025/09/13 16:40:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;26918;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;63448;121766;0;486424;69;10693;32998;166098;47102;5521;;;;;6856;3780;;;;
2025/09/13 16:50:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;27015;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;63574;121994;0;486860;69;10725;33025;166234;47208;5521;;;;;6865;3786;;;;
2025/09/13 17:00:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;27095;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;63701;122206;0;487344;69;10749;33068;166368;47298;5521;;;;;6869;3804;;;;
2025/09/13 17:10:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;27236;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;63870;122485;0;487793;69;10773;33068;166577;47461;5521;;;;;6877;3815;;;;
2025/09/13 17:20:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;27309;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;63996;122657;0;488289;69;10805;33068;166804;47551;5521;;;;;6894;3826;;;;
2025/09/13 17:30:00;NaN;NaN;0;NaN;28147;0;0;NaN;NaN;NaN;27422;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;64123;122798;0;488796;69;10829;33068;167005;47674;5521;;;;;6894;3842;;;;
